=== NODES ===
Numeric_ID Amazon_Stop_ID Latitude Longitude Demand ServiceTime ReadyTime DueTime
0 PX 33.688122 -117.847178 0.000000 0.000 0.000 86400.000
8 BD 33.674183 -117.683374 0.220000 56.000 0.000 86400.000
19 CA 33.673908 -117.677274 2.360000 293.000 0.000 86400.000
26 CY 33.664063 -117.685566 4.160000 74.500 0.000 86400.000
27 DO 33.671132 -117.686120 11.340000 46.500 0.000 86400.000
32 FF 33.669225 -117.677605 0.860000 42.000 0.000 86400.000
36 GL 33.669387 -117.677772 2.680000 33.000 0.000 86400.000
43 HQ 33.672930 -117.685580 1.990000 25.000 0.000 86400.000
45 HV 33.671329 -117.678463 2.080000 13.500 0.000 86400.000
47 IF 33.663373 -117.669772 0.940000 43.000 0.000 86400.000
49 IL 33.672767 -117.677127 8.070000 10.200 0.000 86400.000
53 KP 33.666065 -117.691736 2.240000 35.000 0.000 86400.000
77 PF 33.671872 -117.687980 0.860000 36.000 0.000 86400.000
87 QS 33.668993 -117.676684 0.050000 34.000 0.000 86400.000
101 SX 33.669527 -117.677227 0.680000 20.000 0.000 86400.000
109 UF 33.669461 -117.675738 0.890000 39.000 0.000 86400.000
113 US 33.666352 -117.676850 0.120000 37.000 0.000 86400.000
120 VV 33.670856 -117.674301 16.980000 45.000 0.000 86400.000
127 XJ 33.671400 -117.676693 5.000000 11.300 0.000 86400.000
128 XZ 33.666066 -117.684143 3.970000 21.500 0.000 86400.000
132 YW 33.670452 -117.679544 3.680000 20.000 0.000 86400.000

=== MATRIX ===
FROM_ID	TO_ID	Distanza_m	Tempo_secondi
32	87	132.500	31.800
32	101	63.600	15.600
32	109	645.900	134.400
32	113	1048.400	204.600
32	120	972.700	212.400
32	127	1018.500	198.600
32	128	1743.200	276.000
32	132	413.700	99.600
36	0	24094.800	1313.400
36	8	1474.400	255.000
36	19	1116.900	196.200
36	26	2180.900	293.400
36	27	1047.300	195.600
36	32	32.900	7.800
36	43	1266.500	210.000
36	45	523.100	125.400
36	47	1931.300	315.600
36	49	1210.000	217.800
36	53	2189.700	264.000
36	77	1500.800	266.400
36	87	164.700	39.600
36	101	53.500	12.600
36	109	613.000	126.600
36	113	1015.500	196.800
36	120	939.800	205.200
36	127	985.600	190.800
36	128	1710.300	268.200
36	132	380.800	91.200
43	0	23573.300	1240.200
43	8	523.400	109.200
43	19	1475.300	187.200
43	26	1898.200	236.400
43	27	886.900	174.600
43	32	1299.400	217.800
43	36	1266.500	210.000
43	45	1304.000	229.800
43	47	4776.300	410.400
43	49	1571.600	218.400
43	53	1618.000	183.600
43	77	288.600	69.600
43	87	1430.500	260.400
43	101	1319.300	233.400
43	109	1393.900	231.000
43	113	1796.400	301.200
43	120	1921.400	276.000
43	127	1781.600	242.400
43	128	2145.600	284.400
43	132	1161.700	195.600
45	0	24133.000	1323.000
45	8	1512.500	264.000
45	19	1155.100	205.200
45	26	2219.100	302.400
45	27	1085.400	204.600
45	32	556.000	133.200
45	36	523.100	125.400
45	43	1304.000	229.800
45	47	1969.500	324.600
45	49	1248.200	226.800
45	53	2227.800	273.600
45	77	1538.900	275.400
45	87	687.800	165.000
45	101	576.600	138.600
45	109	651.200	135.600
45	113	1053.700	205.800
45	120	977.900	214.200
45	127	1023.800	199.800
45	128	1748.500	277.200
45	132	142.400	34.200
47	0	27072.100	1377.600
47	8	4984.800	444.600
47	19	2146.200	325.800
47	26	1832.800	228.600
47	27	2493.600	394.800
47	32	1964.200	323.400
47	36	1931.300	315.600
47	43	4776.300	410.400
47	45	1969.500	324.600
47	49	2151.300	343.200
47	53	2696.800	308.400
47	77	2973.400	472.800
47	87	2122.200	362.400
47	101	2011.000	336.000
47	109	1349.900	205.200
47	113	1381.200	217.200
47	120	1676.600	283.800
47	127	1926.900	316.200
47	128	1795.600	259.800
47	132	1853.400	298.200
49	0	24400.600	1311.600
49	8	1780.100	252.600
49	19	247.400	59.400
49	26	2725.500	307.200
49	27	1714.100	246.000
49	32	1242.900	225.600
49	36	1210.000	217.800
49	43	1571.600	218.400
49	45	1248.200	226.800
49	47	2151.300	343.200
49	53	2486.100	262.200
49	77	1797.200	264.600
49	87	1369.200	256.800
49	101	1258.000	229.800
49	109	915.600	157.800
49	113	1318.100	228.600
49	120	809.200	167.400
49	127	669.300	133.800
49	128	2012.900	300.000
49	132	1100.400	192.000
53	0	23228.300	1224.600
53	8	1826.500	217.200
53	19	2398.400	241.200
53	26	945.400	120.600
53	27	1105.200	202.800
53	32	2222.500	272.400
53	36	2189.700	264.000
53	43	1618.000	183.600
53	45	2227.800	273.600
53	47	2696.800	308.400
53	49	2486.100	262.200
53	77	1860.400	231.600
53	87	2312.300	288.600
53	101	2201.100	261.600
53	109	1942.200	199.800
53	113	1919.600	195.600
53	120	2269.000	277.800
53	127	2663.400	270.600
53	128	1200.900	161.400
53	132	2043.500	223.800
77	0	23807.600	1296.000
77	8	757.600	165.600
77	19	1709.500	243.000
77	26	2132.500	292.200
77	27	1121.100	231.000
77	32	1533.700	274.200
77	36	1500.800	266.400
77	43	288.600	69.600
77	45	1538.900	275.400
77	47	2973.400	472.800
77	49	1797.200	264.600
77	53	1860.400	231.600
77	87	1664.800	316.800
77	101	1553.600	289.800
77	109	1628.200	286.800
77	113	2030.700	357.600
77	120	2155.700	331.800
77	127	2015.800	298.200
77	128	2379.900	340.800
77	132	1395.900	252.000
87	0	24259.500	1353.000
87	8	1639.000	294.000
87	19	1281.600	235.200
87	26	2345.600	332.400
87	27	1211.900	235.200
87	32	132.500	31.800
87	36	164.700	39.600
87	43	1430.500	260.400
87	45	687.800	165.000
87	47	2122.200	362.400
87	49	1369.200	256.800
87	53	2312.300	288.600
87	77	1664.800	316.800
87	101	195.300	46.800
87	109	777.700	166.200
87	113	1180.200	236.400
87	120	1104.400	244.200
87	127	1150.200	230.400
87	128	1875.000	307.800
87	132	545.400	130.800
101	0	24148.300	1326.600
101	8	1527.800	267.600
101	19	1170.400	208.800
101	26	2234.400	306.000
101	27	1100.700	208.200
101	32	63.600	15.600
101	36	53.500	12.600
101	43	1319.300	233.400
101	45	576.600	138.600
101	47	2011.000	336.000
101	49	1258.000	229.800
101	53	2201.100	261.600
101	77	1553.600	289.800
101	87	195.300	46.800
101	109	666.500	139.200
101	113	1069.000	209.400
101	120	993.200	217.800
101	127	1039.000	203.400
101	128	1763.800	280.800
101	132	434.200	104.400
109	0	24222.900	1323.600
109	8	1602.400	264.600
109	19	827.900	136.800
109	26	1573.300	175.800
109	27	1175.300	205.800
109	32	645.900	134.400
109	36	613.000	126.600
109	43	1393.900	231.000
109	45	651.200	135.600
109	47	1349.900	205.200
109	49	915.600	157.800
109	53	1942.200	199.800
109	77	1628.200	286.800
109	87	777.700	166.200
109	101	666.500	139.200
109	113	464.400	85.200
109	120	326.800	78.600
109	127	638.900	126.000
109	128	1159.200	156.600
109	132	565.400	107.400
113	0	24474.600	1359.600
113	8	2004.900	334.800
113	19	1230.400	207.600
113	26	1121.000	160.800
113	27	1577.800	276.000
113	32	1048.400	204.600
113	36	1015.500	196.800
113	43	1796.400	301.200
113	45	1053.700	205.800
113	47	1381.200	217.200
113	49	1318.100	228.600
113	53	1919.600	195.600
113	77	2030.700	357.600
113	87	1180.200	236.400
113	101	1069.000	209.400
113	109	464.400	85.200
113	120	1209.600	202.200
113	127	1459.800	234.600
113	128	717.100	111.600
113	132	1386.400	216.000
120	0	24750.400	1368.600
120	8	2129.900	309.600
120	19	721.500	146.400
120	26	1900.000	254.400
120	27	1502.100	283.800
120	32	972.700	212.400
120	36	939.800	205.200
120	43	1921.400	276.000
120	45	977.900	214.200
120	47	1676.600	283.800
120	49	809.200	167.400
120	53	2269.000	277.800
120	77	2155.700	331.800
120	87	1104.400	244.200
120	101	993.200	217.800
120	109	326.800	78.600
120	113	1209.600	202.200
120	127	584.800	140.400
120	128	1486.000	235.200
120	132	892.100	186.000
127	0	24610.500	1335.000
127	8	1990.100	276.000
127	19	581.700	112.800
127	26	2150.300	286.800
127	27	1924.100	270.000
127	32	1018.500	198.600
127	36	985.600	190.800
127	43	1781.600	242.400
127	45	1023.800	199.800
127	47	1926.900	316.200
127	49	669.300	133.800
127	53	2663.400	270.600
127	77	2015.800	298.200
127	87	1150.200	230.400
127	101	1039.000	203.400
127	109	638.900	126.000
127	113	1459.800	234.600
127	120	584.800	140.400
127	128	1788.500	272.400
127	132	876.000	165.000
128	0	23755.900	1325.400
128	8	2354.100	318.600
128	19	1925.200	278.400
128	26	531.700	101.400
128	27	1632.800	303.600
128	32	1743.200	276.000
128	36	1710.300	268.200
128	43	2145.600	284.400
128	45	1748.500	277.200
128	47	1795.600	259.800
128	49	2012.900	300.000
128	53	1200.900	161.400
128	77	2379.900	340.800
128	87	1875.000	307.800
128	101	1763.800	280.800
128	109	1159.200	156.600
128	113	717.100	111.600
128	120	1486.000	235.200
128	127	1788.500	272.400
128	132	1676.700	241.200
132	0	23990.700	1288.800
132	8	1370.200	229.800
132	19	1012.700	171.000
132	26	2076.800	268.200
132	27	943.100	170.400
132	32	413.700	99.600
132	36	380.800	91.200
132	43	1161.700	195.600
132	45	142.400	34.200
132	47	1853.400	298.200
132	49	1100.400	192.000
132	53	2043.500	223.800
132	77	1395.900	252.000
132	87	545.400	130.800
132	101	434.200	104.400
132	109	565.400	107.400
132	113	1386.400	216.000
132	120	892.100	186.000
132	127	876.000	165.000
132	128	1676.700	241.200
