=== NODES ===
Numeric_ID Amazon_Stop_ID Latitude Longitude Demand ServiceTime ReadyTime DueTime
0 PX 33.688122 -117.847178 0.000000 0.000 0.000 86400.000
4 AS 33.669157 -117.687493 1.310000 23.000 0.000 86400.000
21 CH 33.672710 -117.687000 0.890000 31.000 0.000 86400.000
25 CR 33.674763 -117.670235 1.990000 123.000 0.000 86400.000
31 EU 33.670616 -117.675528 4.870000 112.000 0.000 86400.000
42 HD 33.673922 -117.682690 0.860000 35.000 0.000 86400.000
44 HU 33.673675 -117.682272 3.370000 22.500 0.000 86400.000
68 MT 33.673711 -117.683541 1.990000 68.000 0.000 86400.000
71 NH 33.672604 -117.686019 2.870000 39.500 0.000 86400.000
77 PF 33.671872 -117.687980 0.860000 36.000 0.000 86400.000
81 QA 33.671973 -117.682900 3.630000 19.000 0.000 86400.000
84 QJ 33.674749 -117.683442 0.890000 78.000 0.000 86400.000
93 SA 33.677588 -117.674459 0.860000 80.000 0.000 86400.000
103 TF 33.669241 -117.688311 5.280000 13.500 0.000 86400.000
104 TK 33.668310 -117.680471 5.770000 36.700 0.000 86400.000
108 UB 33.663929 -117.690061 0.050000 74.000 0.000 86400.000
114 UW 33.667075 -117.672342 1.990000 45.000 0.000 86400.000
121 WK 33.676415 -117.674069 0.820000 94.000 0.000 86400.000
123 WZ 33.658985 -117.672844 1.070000 476.500 0.000 86400.000
129 YD 33.671676 -117.680917 0.420000 28.000 0.000 86400.000
131 YM 33.675091 -117.671660 6.960000 22.800 0.000 86400.000

=== MATRIX ===
FROM_ID	TO_ID	Distanza_m	Tempo_secondi
42	103	1510.700	204.000
42	104	1234.200	214.800
42	108	2218.500	244.200
42	114	2194.500	354.000
42	121	2011.100	238.200
42	123	3640.000	417.600
42	129	1020.000	201.600
42	131	2128.500	241.800
44	0	23427.100	1182.600
44	4	1266.400	129.600
44	21	707.200	116.400
44	25	2003.500	191.400
44	31	1467.800	208.200
44	42	779.000	117.600
44	68	1407.900	130.800
44	71	1312.600	124.200
44	77	1474.600	163.200
44	81	1261.200	121.800
44	84	1359.900	119.400
44	93	1008.500	87.000
44	103	1875.200	154.200
44	104	1598.800	164.400
44	108	2583.000	194.400
44	114	2049.700	271.800
44	121	1232.400	121.200
44	123	2760.700	343.800
44	129	1384.500	151.800
44	131	1349.800	124.200
68	0	23740.900	1264.200
68	4	1580.200	210.600
68	21	591.500	126.000
68	25	2267.900	255.000
68	31	2006.300	271.800
68	42	102.600	24.600
68	44	1407.900	130.800
68	71	554.700	117.000
68	77	716.700	156.000
68	81	883.400	168.600
68	84	188.700	45.600
68	93	1773.900	201.000
68	103	1497.400	201.000
68	104	1220.900	211.200
68	108	2205.200	241.200
68	114	2181.200	350.400
68	121	1997.800	235.200
68	123	3626.700	414.600
68	129	1006.700	198.600
68	131	2115.200	238.200
71	0	23645.500	1257.000
71	4	1484.800	204.000
71	21	116.200	27.600
71	25	2172.500	247.800
71	31	1911.000	264.600
71	42	568.000	120.000
71	44	1312.600	124.200
71	68	554.700	117.000
71	77	241.500	57.600
71	81	788.000	162.000
71	84	506.600	105.600
71	93	1678.500	194.400
71	103	1402.000	193.800
71	104	1125.600	204.600
71	108	2109.800	234.600
71	114	2085.900	343.800
71	121	1902.400	228.600
71	123	3531.400	408.000
71	129	911.400	191.400
71	131	2019.900	231.600
77	0	23807.600	1296.000
77	4	1646.900	243.000
77	21	186.400	44.400
77	25	2334.500	286.800
77	31	2073.000	303.600
77	42	730.000	159.000
77	44	1474.600	163.200
77	68	716.700	156.000
77	71	241.500	57.600
77	81	950.000	200.400
77	84	668.700	144.600
77	93	1840.500	233.400
77	103	1564.100	232.800
77	104	1287.600	243.600
77	108	2271.800	273.600
77	114	2247.900	382.800
77	121	2064.400	267.600
77	123	3693.400	446.400
77	129	1073.400	230.400
77	131	2181.900	270.600
81	0	23544.800	1237.200
81	4	682.800	163.800
81	21	824.800	170.400
81	25	2121.200	246.000
81	31	1224.400	209.400
81	42	896.700	172.200
81	44	1261.200	121.800
81	68	883.400	168.600
81	71	788.000	162.000
81	77	950.000	200.400
81	84	836.000	146.400
81	93	1578.400	163.800
81	103	714.600	171.600
81	104	664.300	121.200
81	108	2059.100	221.400
81	114	1624.600	260.400
81	121	1802.300	198.000
81	123	2335.600	332.400
81	129	302.100	72.600
81	131	1919.700	201.000
84	0	23692.800	1252.800
84	4	1532.100	199.200
84	21	543.400	114.600
84	25	2219.800	243.600
84	31	1958.300	259.800
84	42	147.000	35.400
84	44	1359.900	119.400
84	68	188.700	45.600
84	71	506.600	105.600
84	77	668.700	144.600
84	81	836.000	146.400
84	93	1725.800	189.600
84	103	1449.300	189.600
84	104	1172.900	199.800
84	108	2157.100	229.800
84	114	2133.200	339.000
84	121	1949.700	223.800
84	123	3578.600	403.200
84	129	958.600	186.600
84	131	2067.100	226.800
93	0	24303.200	1253.400
93	4	2274.600	216.600
93	21	1715.300	203.400
93	25	739.100	136.800
93	31	1606.900	227.400
93	42	1787.200	204.600
93	44	1008.500	87.000
93	68	1773.900	201.000
93	71	1678.500	194.400
93	77	1840.500	233.400
93	81	1578.400	163.800
93	84	1725.800	189.600
93	103	2236.200	232.200
93	104	1959.700	243.000
93	108	2943.900	272.400
93	114	2117.700	286.800
93	121	188.100	45.000
93	123	3860.600	354.000
93	129	1745.500	229.800
93	131	585.500	115.800
103	0	22940.100	1217.400
103	4	113.300	27.000
103	21	1438.800	202.800
103	25	2735.200	277.800
103	31	1941.800	254.400
103	42	1510.700	204.000
103	44	1875.200	154.200
103	68	1497.400	201.000
103	71	1402.000	193.800
103	77	1564.100	232.800
103	81	714.600	171.600
103	84	1449.300	189.600
103	93	2236.200	232.200
103	104	1646.900	208.800
103	108	1091.700	132.600
103	114	2135.600	259.800
103	121	2423.800	232.800
103	123	2513.200	306.000
103	129	1432.700	195.600
103	131	2541.200	235.800
104	0	23882.300	1279.800
104	4	1020.400	206.400
104	21	1162.400	213.600
104	25	2458.700	288.600
104	31	886.400	183.000
104	42	1234.200	214.800
104	44	1598.800	164.400
104	68	1220.900	211.200
104	71	1125.600	204.600
104	77	1287.600	243.600
104	81	664.300	121.200
104	84	1172.900	199.800
104	93	1959.700	243.000
104	103	1646.900	208.800
104	108	2396.700	264.600
104	114	1286.700	233.400
104	121	2139.900	240.600
104	123	1997.600	305.400
104	129	787.700	150.600
104	131	2257.300	243.600
108	0	23647.800	1258.200
108	4	1166.400	150.600
108	21	2146.600	243.000
108	25	2865.200	277.200
108	31	1952.700	196.800
108	42	2218.500	244.200
108	44	2583.000	194.400
108	68	2205.200	241.200
108	71	2109.800	234.600
108	77	2271.800	273.600
108	81	2059.100	221.400
108	84	2157.100	229.800
108	93	2943.900	272.400
108	103	1091.700	132.600
108	104	2396.700	264.600
108	114	2556.300	254.400
108	121	3131.600	273.000
108	123	2933.900	300.600
108	129	2140.500	235.800
108	131	3249.000	276.000
114	0	24691.800	1384.800
114	4	2210.300	277.200
114	21	2122.700	352.800
114	25	1757.000	229.800
114	31	844.500	149.400
114	42	2194.500	354.000
114	44	2049.700	271.800
114	68	2181.200	350.400
114	71	2085.900	343.800
114	77	2247.900	382.800
114	81	1624.600	260.400
114	84	2133.200	339.000
114	93	2117.700	286.800
114	103	2135.600	259.800
114	104	1286.700	233.400
114	108	2556.300	254.400
114	121	1672.300	274.800
114	123	1245.000	152.400
114	129	1862.700	298.200
114	131	1312.000	201.000
121	0	24491.000	1298.400
121	4	2498.500	250.200
121	21	1939.200	237.000
121	25	773.100	145.200
121	31	1830.800	261.600
121	42	2011.100	238.200
121	44	1232.400	121.200
121	68	1997.800	235.200
121	71	1902.400	228.600
121	77	2064.400	267.600
121	81	1802.300	198.000
121	84	1949.700	223.800
121	93	188.100	45.000
121	103	2423.800	232.800
121	104	2139.900	240.600
121	108	3131.600	273.000
121	114	1672.300	274.800
121	123	2862.700	366.600
121	129	1949.700	244.800
121	131	619.500	123.600
123	0	27371.700	1404.600
123	4	2587.900	324.000
123	21	3568.100	416.400
123	25	2467.900	301.800
123	31	1555.500	221.400
123	42	3640.000	417.600
123	44	2760.700	343.800
123	68	3626.700	414.600
123	71	3531.400	408.000
123	77	3693.400	446.400
123	81	2335.600	332.400
123	84	3578.600	403.200
123	93	3860.600	354.000
123	103	2513.200	306.000
123	104	1997.600	305.400
123	108	2933.900	300.600
123	114	1245.000	152.400
123	121	2862.700	366.600
123	129	2514.300	376.800
123	131	2529.300	339.000
129	0	23668.100	1267.200
129	4	806.100	193.800
129	21	948.100	200.400
129	25	2244.500	275.400
129	31	1347.700	239.400
129	42	1020.000	201.600
129	44	1384.500	151.800
129	68	1006.700	198.600
129	71	911.400	191.400
129	77	1073.400	230.400
129	81	302.100	72.600
129	84	958.600	186.600
129	93	1745.500	229.800
129	103	1432.700	195.600
129	104	787.700	150.600
129	108	2140.500	235.800
129	114	1862.700	298.200
129	121	1949.700	244.800
129	123	2514.300	376.800
129	131	2043.100	230.400
131	0	24776.600	1306.800
131	4	2615.900	253.800
131	21	2056.600	240.600
131	25	187.900	37.800
131	31	1948.200	264.600
131	42	2128.500	241.800
131	44	1349.800	124.200
131	68	2115.200	238.200
131	71	2019.900	231.600
131	77	2181.900	270.600
131	81	1919.700	201.000
131	84	2067.100	226.800
131	93	585.500	115.800
131	103	2541.200	235.800
131	104	2257.300	243.600
131	108	3249.000	276.000
131	114	1312.000	201.000
131	121	619.500	123.600
131	123	2529.300	339.000
131	129	2043.100	230.400
