=== NODES ===
Numeric_ID Amazon_Stop_ID Latitude Longitude Demand ServiceTime ReadyTime DueTime
0 PX 33.688122 -117.847178 0.000000 0.000 0.000 86400.000
5 AT 33.659729 -117.674356 10.360000 52.600 0.000 86400.000
7 AW 33.671836 -117.682855 0.940000 35.000 0.000 86400.000
10 BJ 33.677687 -117.673745 3.390000 334.000 0.000 86400.000
17 BY 33.668311 -117.681176 6.180000 21.700 0.000 86400.000
31 EU 33.670616 -117.675528 4.870000 112.000 0.000 86400.000
42 HD 33.673922 -117.682690 0.860000 35.000 0.000 86400.000
45 HV 33.671329 -117.678463 2.080000 13.500 0.000 86400.000
62 MC 33.673885 -117.667554 5.920000 48.700 0.000 86400.000
68 MT 33.673711 -117.683541 1.990000 68.000 0.000 86400.000
69 MU 33.657563 -117.676846 0.520000 13.000 0.000 86400.000
71 NH 33.672604 -117.686019 2.870000 39.500 0.000 86400.000
78 PL 33.668745 -117.686613 27.670000 28.600 0.000 86400.000
86 QM 33.672295 -117.669751 0.940000 28.000 0.000 86400.000
87 QS 33.668993 -117.676684 0.050000 34.000 0.000 86400.000
102 TE 33.661397 -117.671989 16.270000 50.000 0.000 86400.000
103 TF 33.669241 -117.688311 5.280000 13.500 0.000 86400.000
114 UW 33.667075 -117.672342 1.990000 45.000 0.000 86400.000
119 VT 33.669661 -117.676763 1.990000 47.000 0.000 86400.000
122 WY 33.669982 -117.684831 1.990000 89.000 0.000 86400.000
126 XI 33.673297 -117.677696 1.630000 31.000 0.000 86400.000

=== MATRIX ===
FROM_ID	TO_ID	Distanza_m	Tempo_secondi
10	5	3262.800	455.400
10	7	1684.500	184.200
10	17	2079.800	264.600
10	31	1778.200	283.800
10	42	1903.100	236.400
10	45	2331.400	309.600
10	62	1377.800	267.000
10	68	1889.800	233.400
10	69	4429.400	445.800
10	71	1794.500	226.800
10	78	2081.500	305.400
10	86	1142.400	226.200
10	87	2457.900	340.200
10	102	2705.300	373.200
10	103	2357.200	256.800
10	114	2325.400	331.800
10	119	2391.800	324.600
10	122	1792.600	236.400
10	126	1493.200	241.800
17	0	23881.500	1277.400
17	5	2210.200	341.400
17	7	648.600	114.600
17	10	2079.800	264.600
17	31	909.700	174.600
17	42	1234.000	201.000
17	45	656.900	134.400
17	62	2841.100	347.400
17	68	1220.700	198.000
17	69	2525.300	370.200
17	71	1125.400	191.400
17	78	1001.900	199.800
17	86	2605.700	306.600
17	87	574.400	123.600
17	102	1746.500	272.400
17	103	1051.200	211.200
17	114	1366.600	231.000
17	119	512.000	117.600
17	122	713.000	130.200
17	126	1334.700	224.400
31	0	24676.400	1350.600
31	5	1631.600	254.400
31	7	1153.000	200.400
31	10	1778.200	283.800
31	17	909.700	174.600
31	42	2019.600	274.800
31	45	870.600	180.600
31	62	1767.500	298.800
31	68	2006.300	271.800
31	69	2003.300	289.200
31	71	1911.000	264.600
31	78	1562.700	291.000
31	86	1532.100	257.400
31	87	997.100	211.200
31	102	1224.500	191.400
31	103	1941.800	254.400
31	114	844.500	149.400
31	119	931.000	195.000
31	122	1273.900	221.400
31	126	726.000	147.600
42	0	23754.200	1267.200
42	5	3038.800	453.600
42	7	882.500	157.800
42	10	1903.100	236.400
42	17	1234.000	201.000
42	31	2019.600	274.800
42	45	1484.900	257.400
42	62	2713.200	348.000
42	68	102.600	24.600
42	69	4087.800	485.400
42	71	568.000	120.000
42	78	1235.000	253.200
42	86	2477.800	307.200
42	87	1611.400	287.400
42	102	3309.000	387.000
42	103	1510.700	204.000
42	114	2194.500	354.000
42	119	1545.300	271.800
42	122	946.200	183.600
42	126	1743.400	243.600
45	0	24133.000	1323.000
45	5	2114.500	342.000
45	7	900.200	160.200
45	10	2331.400	309.600
45	17	656.900	134.400
45	31	870.600	180.600
45	42	1484.900	257.400
45	62	2193.900	380.400
45	68	1472.300	243.600
45	69	2429.700	370.800
45	71	1376.900	236.400
45	78	1253.400	244.800
45	86	1958.500	339.600
45	87	687.800	165.000
45	102	1650.900	272.400
45	103	1302.800	256.800
45	114	1270.900	231.000
45	119	621.700	149.400
45	122	964.500	175.800
45	126	1239.000	225.000
62	0	25361.300	1413.600
62	5	2586.200	385.200
62	7	2489.600	304.200
62	10	1377.800	267.000
62	17	2841.100	347.400
62	31	1767.500	298.800
62	42	2713.200	348.000
62	45	2193.900	380.400
62	68	2682.600	333.000
62	69	2939.600	385.800
62	71	2587.200	325.800
62	78	3086.400	401.400
62	86	361.500	81.000
62	87	2304.700	366.000
62	102	2160.800	287.400
62	103	2878.200	351.000
62	114	1780.900	246.000
62	119	2238.600	350.400
62	122	2585.400	335.400
62	126	2286.000	341.400
68	0	23740.900	1264.200
68	5	3025.500	450.600
68	7	869.200	154.200
68	10	1889.800	233.400
68	17	1220.700	198.000
68	31	2006.300	271.800
68	42	102.600	24.600
68	45	1472.300	243.600
68	62	2682.600	333.000
68	69	4074.500	481.800
68	71	554.700	117.000
68	78	1221.700	250.200
68	86	2464.500	304.200
68	87	1598.100	284.400
68	102	3295.700	384.000
68	103	1497.400	201.000
68	114	2181.200	350.400
68	119	1532.000	268.200
68	122	932.900	180.600
68	126	1730.100	240.600
69	0	27819.500	1472.400
69	5	591.500	96.600
69	7	2768.500	396.000
69	10	4429.400	445.800
69	17	2525.300	370.200
69	31	2003.300	289.200
69	42	4087.800	485.400
69	45	2429.700	370.800
69	62	2939.600	385.800
69	68	4074.500	481.800
69	71	3300.700	487.200
69	78	3393.300	450.600
69	86	2721.300	387.600
69	87	2611.500	415.800
69	102	766.400	105.600
69	103	3185.000	400.800
69	114	1685.400	243.600
69	119	2545.400	399.600
69	122	2888.300	426.600
69	126	2631.500	394.800
71	0	23645.500	1257.000
71	5	2930.200	443.400
71	7	773.800	147.600
71	10	1794.500	226.800
71	17	1125.400	191.400
71	31	1911.000	264.600
71	42	568.000	120.000
71	45	1376.900	236.400
71	62	2587.200	325.800
71	68	554.700	117.000
71	69	3300.700	487.200
71	78	1126.400	243.000
71	86	2369.200	297.600
71	87	1502.800	277.800
71	102	3200.400	377.400
71	103	1402.000	193.800
71	114	2085.900	343.800
71	119	1436.600	261.600
71	122	837.500	174.000
71	126	1634.700	234.000
78	0	23148.300	1267.800
78	5	3022.700	406.800
78	7	650.300	156.000
78	10	2081.500	305.400
78	17	1001.900	199.800
78	31	1562.700	291.000
78	42	1235.000	253.200
78	45	1253.400	244.800
78	62	3086.400	401.400
78	68	1221.700	250.200
78	69	3393.300	450.600
78	71	1126.400	243.000
78	86	2607.400	348.000
78	87	1379.900	275.400
78	102	2390.500	325.200
78	103	246.900	59.400
78	114	2343.900	309.600
78	119	1313.800	259.800
78	122	289.100	69.600
78	126	1873.000	284.400
86	0	25125.900	1372.800
86	5	2350.800	344.400
86	7	2254.200	263.400
86	10	1142.400	226.200
86	17	2605.700	306.600
86	31	1532.100	257.400
86	42	2477.800	307.200
86	45	1958.500	339.600
86	62	361.500	81.000
86	68	2464.500	304.200
86	69	2721.300	387.600
86	71	2369.200	297.600
86	78	2607.400	348.000
86	87	2069.300	325.200
86	102	1925.400	246.600
86	103	2642.800	310.200
86	114	1545.500	205.200
86	119	2003.200	309.600
86	122	2350.000	294.600
86	126	2050.600	300.600
87	0	24259.500	1353.000
87	5	2241.000	372.000
87	7	1026.700	190.800
87	10	2457.900	340.200
87	17	574.400	123.600
87	31	997.100	211.200
87	42	1611.400	287.400
87	45	687.800	165.000
87	62	2304.700	366.000
87	68	1598.100	284.400
87	69	2611.500	415.800
87	71	1502.800	277.800
87	78	1379.900	275.400
87	86	2069.300	325.200
87	102	1777.400	303.000
87	103	1429.300	287.400
87	114	1397.400	261.600
87	119	240.400	57.600
87	122	1091.000	205.800
87	126	1365.500	255.000
102	0	24738.400	1401.000
102	5	395.900	62.400
102	7	1989.800	298.200
102	10	2705.300	373.200
102	17	1746.500	272.400
102	31	1224.500	191.400
102	42	3309.000	387.000
102	45	1650.900	272.400
102	62	2160.800	287.400
102	68	3295.700	384.000
102	69	766.400	105.600
102	71	3200.400	377.400
102	78	2390.500	325.200
102	86	1925.400	246.600
102	87	1777.400	303.000
102	103	2486.000	323.400
102	114	986.300	166.200
102	119	1846.400	322.800
102	122	2189.300	349.200
102	126	1932.400	317.400
103	0	22940.100	1217.400
103	5	2814.500	357.000
103	7	699.700	168.000
103	10	2357.200	256.800
103	17	1051.200	211.200
103	31	1941.800	254.400
103	42	1510.700	204.000
103	45	1302.800	256.800
103	62	2878.200	351.000
103	68	1497.400	201.000
103	69	3185.000	400.800
103	71	1402.000	193.800
103	78	246.900	59.400
103	86	2642.800	310.200
103	87	1429.300	287.400
103	102	2486.000	323.400
103	114	2135.600	259.800
103	119	1958.000	265.800
103	122	338.500	81.000
103	126	2156.100	238.200
114	0	24691.800	1384.800
114	5	1314.900	199.800
114	7	1609.800	256.800
114	10	2325.400	331.800
114	17	1366.600	231.000
114	31	844.500	149.400
114	42	2194.500	354.000
114	45	1270.900	231.000
114	62	1780.900	246.000
114	68	2181.200	350.400
114	69	1685.400	243.600
114	71	2085.900	343.800
114	78	2343.900	309.600
114	86	1545.500	205.200
114	87	1397.400	261.600
114	102	986.300	166.200
114	103	2135.600	259.800
114	119	1446.000	253.800
114	122	1788.900	280.200
114	126	1532.100	248.400
119	0	24193.400	1337.400
119	5	2174.900	356.400
119	7	960.600	174.600
119	10	2391.800	324.600
119	17	512.000	117.600
119	31	931.000	195.000
119	42	1545.300	271.800
119	45	621.700	149.400
119	62	2238.600	350.400
119	68	1532.000	268.200
119	69	2545.400	399.600
119	71	1436.600	261.600
119	78	1313.800	259.800
119	86	2003.200	309.600
119	87	240.400	57.600
119	102	1846.400	322.800
119	103	1958.000	265.800
119	114	1446.000	253.800
119	122	1024.900	190.200
119	126	1299.400	239.400
122	0	23594.300	1249.200
122	5	2517.800	382.800
122	7	361.500	87.000
122	10	1792.600	236.400
122	17	713.000	130.200
122	31	1273.900	221.400
122	42	946.200	183.600
122	45	964.500	175.800
122	62	2585.400	335.400
122	68	932.900	180.600
122	69	2888.300	426.600
122	71	837.500	174.000
122	78	289.100	69.600
122	86	2350.000	294.600
122	87	1091.000	205.800
122	102	2189.300	349.200
122	103	338.500	81.000
122	114	1788.900	280.200
122	119	1024.900	190.200
122	126	1584.100	214.800
126	0	24391.400	1309.200
126	5	2260.900	351.000
126	7	1519.700	199.800
126	10	1493.200	241.800
126	17	1334.700	224.400
126	31	726.000	147.600
126	42	1743.400	243.600
126	45	1239.000	225.000
126	62	2286.000	341.400
126	68	1730.100	240.600
126	69	2631.500	394.800
126	71	1634.700	234.000
126	78	1873.000	284.400
126	86	2050.600	300.600
126	87	1365.500	255.000
126	102	1932.400	317.400
126	103	2156.100	238.200
126	114	1532.100	248.400
126	119	1299.400	239.400
126	122	1584.100	214.800
