!! n150w40.004    39.30 953


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      28.00      46.00       0.00     258.00     296.00       0.00
   58      16.00      47.00       0.00     226.00     288.00       0.00
   59      37.00      27.00       0.00     312.00     347.00       0.00
   60      30.00      14.00       0.00       0.00      53.00       0.00
   61      30.00      50.00       0.00     244.00     299.00       0.00
   62      19.00      27.00       0.00     634.00     664.00       0.00
   63      37.00      47.00       0.00     278.00     298.00       0.00
   64      50.00       5.00       0.00     406.00     456.00       0.00
   65      23.00       4.00       0.00      13.00      79.00       0.00
   66      12.00      35.00       0.00     526.00     587.00       0.00
   67      22.00       3.00       0.00      41.00      62.00       0.00
   68      48.00      17.00       0.00     723.00     775.00       0.00
   69       1.00      16.00       0.00     481.00     521.00       0.00
   70       2.00      28.00       0.00     166.00     232.00       0.00
   71      18.00      35.00       0.00     132.00     168.00       0.00
   72      25.00      22.00       0.00      63.00     115.00       0.00
   73      41.00      50.00       0.00     280.00     308.00       0.00
   74       1.00      37.00       0.00     205.00     208.00       0.00
   75      34.00       8.00       0.00     444.00     455.00       0.00
   76      32.00      14.00       0.00      13.00      43.00       0.00
   77       6.00      24.00       0.00     158.00     225.00       0.00
   78       7.00      24.00       0.00     139.00     187.00       0.00
   79      44.00      12.00       0.00     365.00     380.00       0.00
   80      47.00      47.00       0.00     673.00     715.00       0.00
   81       6.00      14.00       0.00     453.00     528.00       0.00
   82      34.00      29.00       0.00     617.00     681.00       0.00
   83      32.00       7.00       0.00       2.00      40.00       0.00
   84      26.00       3.00       0.00      28.00      61.00       0.00
   85      34.00      41.00       0.00      92.00     151.00       0.00
   86      23.00      21.00       0.00       0.00      18.00       0.00
   87      12.00      10.00       0.00     437.00     502.00       0.00
   88      16.00      12.00       0.00     453.00     473.00       0.00
   89      15.00       4.00       0.00     761.00     819.00       0.00
   90      13.00      31.00       0.00     148.00     163.00       0.00
   91      17.00      27.00       0.00     133.00     179.00       0.00
   92      42.00       7.00       0.00     338.00     379.00       0.00
   93      30.00      10.00       0.00      34.00      55.00       0.00
   94      43.00      41.00       0.00     664.00     676.00       0.00
   95       1.00      25.00       0.00     180.00     213.00       0.00
   96       8.00      38.00       0.00     226.00     266.00       0.00
   97       1.00      44.00       0.00     207.00     255.00       0.00
   98       8.00       6.00       0.00     756.00     826.00       0.00
   99      14.00       2.00       0.00     760.00     811.00       0.00
  100      25.00      11.00       0.00      55.00      89.00       0.00
  101       7.00      38.00       0.00     224.00     267.00       0.00
  102      42.00      23.00       0.00     304.00     341.00       0.00
  103      44.00       1.00       0.00     393.00     412.00       0.00
  104      44.00      34.00       0.00     281.00     340.00       0.00
  105       3.00      25.00       0.00     533.00     559.00       0.00
  106      24.00      49.00       0.00     265.00     284.00       0.00
  107      30.00      13.00       0.00       9.00      45.00       0.00
  108      25.00       6.00       0.00      45.00      82.00       0.00
  109      23.00      45.00       0.00     574.00     610.00       0.00
  110      40.00       6.00       0.00     358.00     390.00       0.00
  111      42.00      30.00       0.00     307.00     347.00       0.00
  112       8.00      39.00       0.00     221.00     243.00       0.00
  113      37.00      41.00       0.00     272.00     334.00       0.00
  114      25.00      34.00       0.00     117.00     152.00       0.00
  115      28.00      36.00       0.00      93.00     131.00       0.00
  116      15.00      38.00       0.00     549.00     561.00       0.00
  117      43.00       1.00       0.00     381.00     398.00       0.00
  118      21.00      34.00       0.00     134.00     175.00       0.00
  119      37.00      44.00       0.00     287.00     316.00       0.00
  120      15.00      13.00       0.00     440.00     484.00       0.00
  121      11.00      40.00       0.00     218.00     254.00       0.00
  122      48.00       8.00       0.00     397.00     445.00       0.00
  123      46.00      31.00       0.00     291.00     335.00       0.00
  124      10.00      45.00       0.00     233.00     264.00       0.00
  125      11.00      28.00       0.00     128.00     168.00       0.00
  126       4.00      41.00       0.00     202.00     252.00       0.00
  127      28.00       7.00       0.00      10.00      65.00       0.00
  128      35.00      35.00       0.00      73.00     116.00       0.00
  129      48.00      12.00       0.00     387.00     440.00       0.00
  130      22.00      31.00       0.00     132.00     161.00       0.00
  131      14.00      40.00       0.00     811.00     844.00       0.00
  132      35.00       7.00       0.00      19.00      57.00       0.00
  133      20.00      35.00       0.00     130.00     143.00       0.00
  134      10.00       2.00       0.00     774.00     804.00       0.00
  135      42.00      12.00       0.00     339.00     380.00       0.00
  136       4.00      45.00       0.00     553.00     598.00       0.00
  137      50.00      37.00       0.00     680.00     688.00       0.00
  138      41.00      25.00       0.00     325.00     332.00       0.00
  139      21.00      30.00       0.00     122.00     153.00       0.00
  140      45.00      33.00       0.00     671.00     702.00       0.00
  141      26.00      18.00       0.00       0.00      12.00       0.00
  142      32.00      20.00       0.00      70.00     108.00       0.00
  143       2.00      22.00       0.00     489.00     556.00       0.00
  144      49.00      35.00       0.00     903.00     969.00       0.00
  145      21.00      26.00       0.00     151.00     154.00       0.00
  146      27.00      12.00       0.00     719.00     793.00       0.00
  147      38.00      34.00       0.00     299.00     338.00       0.00
  148      42.00      12.00       0.00     345.00     402.00       0.00
  149      22.00       3.00       0.00      41.00      84.00       0.00
  150       3.00      24.00       0.00     817.00     872.00       0.00
  151       0.00       0.00       0.00       0.00     992.00       0.00


