!! n100w40.001    36.29 851


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57       8.00      23.00       0.00      31.00      81.00       0.00
   58      15.00       4.00       0.00      67.00      92.00       0.00
   59      49.00      21.00       0.00     263.00     319.00       0.00
   60      28.00      32.00       0.00     213.00     251.00       0.00
   61       6.00       1.00       0.00      87.00     142.00       0.00
   62      14.00       9.00       0.00      57.00      90.00       0.00
   63       3.00      39.00       0.00     308.00     366.00       0.00
   64      11.00      23.00       0.00     148.00     204.00       0.00
   65      17.00      50.00       0.00     354.00     391.00       0.00
   66       7.00      25.00       0.00       5.00      46.00       0.00
   67      47.00       1.00       0.00     529.00     583.00       0.00
   68      23.00      20.00       0.00     568.00     595.00       0.00
   69      12.00      24.00       0.00      15.00      40.00       0.00
   70       8.00      37.00       0.00     336.00     371.00       0.00
   71      49.00      18.00       0.00     274.00     285.00       0.00
   72      30.00      41.00       0.00     394.00     462.00       0.00
   73      19.00      42.00       0.00     584.00     606.00       0.00
   74      20.00      29.00       0.00     309.00     325.00       0.00
   75      39.00      37.00       0.00     224.00     253.00       0.00
   76       5.00      30.00       0.00      31.00      57.00       0.00
   77      39.00      10.00       0.00     484.00     545.00       0.00
   78       5.00       3.00       0.00     104.00     143.00       0.00
   79      12.00      47.00       0.00     356.00     390.00       0.00
   80      46.00      38.00       0.00     221.00     270.00       0.00
   81      21.00      12.00       0.00     127.00     151.00       0.00
   82      48.00      22.00       0.00     459.00     519.00       0.00
   83      16.00      10.00       0.00     125.00     130.00       0.00
   84      28.00      19.00       0.00     185.00     222.00       0.00
   85      27.00      24.00       0.00     172.00     204.00       0.00
   86      11.00      19.00       0.00      47.00      95.00       0.00
   87      42.00      50.00       0.00     440.00     452.00       0.00
   88      15.00       7.00       0.00      65.00     103.00       0.00
   89      34.00      41.00       0.00     231.00     239.00       0.00
   90      35.00      24.00       0.00     296.00     306.00       0.00
   91      48.00      26.00       0.00     270.00     287.00       0.00
   92       0.00      46.00       0.00     321.00     358.00       0.00
   93      44.00      31.00       0.00     249.00     291.00       0.00
   94      29.00      16.00       0.00     164.00     203.00       0.00
   95      38.00       8.00       0.00     555.00     565.00       0.00
   96      48.00       5.00       0.00     716.00     768.00       0.00
   97      20.00      48.00       0.00     379.00     436.00       0.00
   98      12.00      35.00       0.00     297.00     344.00       0.00
   99      27.00      35.00       0.00       0.00      16.00       0.00
  100      31.00      46.00       0.00     672.00     738.00       0.00
  101       0.00       0.00       0.00       0.00     862.00       0.00

