!! n150w20.002    18.93 969


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   38       5.00      50.00       0.00     805.00     825.00       0.00
   39      39.00       1.00       0.00     380.00     396.00       0.00
   40       6.00      41.00       0.00     670.00     700.00       0.00
   41       7.00      19.00       0.00       0.00       3.00       0.00
   42      40.00       5.00       0.00     371.00     380.00       0.00
   43       9.00      13.00       0.00     561.00     576.00       0.00
   44      20.00      38.00       0.00     647.00     684.00       0.00
   45       6.00       1.00       0.00     550.00     557.00       0.00
   46      15.00      24.00       0.00      16.00      30.00       0.00
   47      30.00       0.00       0.00     512.00     538.00       0.00
   48       8.00      31.00       0.00     702.00     717.00       0.00
   49      13.00      32.00       0.00     716.00     739.00       0.00
   50       4.00      27.00       0.00     700.00     726.00       0.00
   51      16.00      13.00       0.00     128.00     161.00       0.00
   52      32.00       0.00       0.00     106.00     109.00       0.00
   53       6.00       8.00       0.00     554.00     565.00       0.00
   54      31.00      32.00       0.00     175.00     179.00       0.00
   55      33.00      28.00       0.00     163.00     177.00       0.00
   56      12.00      16.00       0.00      59.00      81.00       0.00
   57      18.00      21.00       0.00       6.00      23.00       0.00
   58      42.00      40.00       0.00     207.00     228.00       0.00
   59      49.00      30.00       0.00     314.00     338.00       0.00
   60      33.00       7.00       0.00     106.00     126.00       0.00
   61      46.00      10.00       0.00     345.00     368.00       0.00
   62      43.00       6.00       0.00     358.00     381.00       0.00
   63      45.00      39.00       0.00     208.00     240.00       0.00
   64      17.00      33.00       0.00     618.00     645.00       0.00
   65      16.00       8.00       0.00      70.00      87.00       0.00
   66      13.00       0.00       0.00     537.00     551.00       0.00
   67      48.00      30.00       0.00     440.00     459.00       0.00
   68      17.00      44.00       0.00     663.00     680.00       0.00
   69      32.00      40.00       0.00     190.00     211.00       0.00
   70      24.00      21.00       0.00      29.00      56.00       0.00
   71      29.00      47.00       0.00     273.00     291.00       0.00
   72      31.00      40.00       0.00     637.00     664.00       0.00
   73      31.00      49.00       0.00     260.00     287.00       0.00
   74      43.00      46.00       0.00     232.00     240.00       0.00
   75      24.00      11.00       0.00     134.00     143.00       0.00
   76      26.00      19.00       0.00      18.00      34.00       0.00
   77      10.00      36.00       0.00     710.00     727.00       0.00
   78      45.00      30.00       0.00     295.00     326.00       0.00
   79      25.00      21.00       0.00      30.00      35.00       0.00
   80      44.00      17.00       0.00     331.00     359.00       0.00
   81      32.00      25.00       0.00     425.00     439.00       0.00
   82      44.00      46.00       0.00     229.00     256.00       0.00
   83      30.00      47.00       0.00     786.00     799.00       0.00
   84      15.00       2.00       0.00      88.00      91.00       0.00
   85      32.00      34.00       0.00     167.00     193.00       0.00
   86      49.00      15.00       0.00     333.00     370.00       0.00
   87      25.00      23.00       0.00      27.00      47.00       0.00
   88      45.00       1.00       0.00     381.00     391.00       0.00
   89       9.00      36.00       0.00     727.00     752.00       0.00
   90      30.00      41.00       0.00     186.00     214.00       0.00
   91      25.00      28.00       0.00      40.00      55.00       0.00
   92      21.00      25.00       0.00      19.00      26.00       0.00
   93      26.00      12.00       0.00     131.00     138.00       0.00
   94      14.00      26.00       0.00     725.00     743.00       0.00
   95      38.00      10.00       0.00     478.00     490.00       0.00
   96      38.00      38.00       0.00     202.00     230.00       0.00
   97      34.00      49.00       0.00     277.00     298.00       0.00
   98      37.00      40.00       0.00     196.00     232.00       0.00
   99      48.00       9.00       0.00     341.00     358.00       0.00
  100      37.00      20.00       0.00     411.00     439.00       0.00
  101      14.00      34.00       0.00     619.00     652.00       0.00
  102      26.00      26.00       0.00      40.00      63.00       0.00
  103      12.00      20.00       0.00       0.00      12.00       0.00
  104      17.00      21.00       0.00      57.00      59.00       0.00
  105      35.00      37.00       0.00     205.00     214.00       0.00
  106      43.00       8.00       0.00     350.00     374.00       0.00
  107      33.00      50.00       0.00     255.00     276.00       0.00
  108      21.00      14.00       0.00     126.00     147.00       0.00
  109      34.00      43.00       0.00     282.00     292.00       0.00
  110      47.00      35.00       0.00     313.00     340.00       0.00
  111      47.00      20.00       0.00     332.00     348.00       0.00
  112      28.00      37.00       0.00     176.00     197.00       0.00
  113      12.00      24.00       0.00       0.00      22.00       0.00
  114      34.00      19.00       0.00     424.00     442.00       0.00
  115      30.00      10.00       0.00     120.00     149.00       0.00
  116      25.00      27.00       0.00     615.00     618.00       0.00
  117       4.00       6.00       0.00     547.00     573.00       0.00
  118      31.00      23.00       0.00     150.00     176.00       0.00
  119      22.00      48.00       0.00     765.00     790.00       0.00
  120      42.00       8.00       0.00     381.00     404.00       0.00
  121       8.00      31.00       0.00     724.00     733.00       0.00
  122      26.00      40.00       0.00     639.00     665.00       0.00
  123      23.00      43.00       0.00     641.00     661.00       0.00
  124       7.00       9.00       0.00     960.00     974.00       0.00
  125      44.00       8.00       0.00     365.00     380.00       0.00
  126      47.00       7.00       0.00     389.00     401.00       0.00
  127       6.00      10.00       0.00     562.00     579.00       0.00
  128      21.00      38.00       0.00     626.00     653.00       0.00
  129      25.00      15.00       0.00     149.00     167.00       0.00
  130      31.00      31.00       0.00     160.00     196.00       0.00
  131      48.00      41.00       0.00     226.00     228.00       0.00
  132       1.00      40.00       0.00     690.00     695.00       0.00
  133      45.00      41.00       0.00     211.00     234.00       0.00
  134      44.00      39.00       0.00     229.00     239.00       0.00
  135      31.00      19.00       0.00     147.00     175.00       0.00
  136      40.00       5.00       0.00     390.00     404.00       0.00
  137      44.00      19.00       0.00     417.00     434.00       0.00
  138      29.00      38.00       0.00     180.00     209.00       0.00
  139      12.00      26.00       0.00     840.00     845.00       0.00
  140      39.00      19.00       0.00     443.00     448.00       0.00
  141      34.00       7.00       0.00     109.00     139.00       0.00
  142      22.00       5.00       0.00     586.00     615.00       0.00
  143      10.00      42.00       0.00     672.00     682.00       0.00
  144       4.00       4.00       0.00     559.00     593.00       0.00
  145      46.00      11.00       0.00     402.00     428.00       0.00
  146      32.00      35.00       0.00     185.00     203.00       0.00
  147      14.00      44.00       0.00     657.00     683.00       0.00
  148      16.00      11.00       0.00      69.00      88.00       0.00
  149      48.00       2.00       0.00     485.00     505.00       0.00
  150      49.00      16.00       0.00     874.00     878.00       0.00
  151       0.00       0.00       0.00       0.00     981.00       0.00

