!! n100w80.001    80.15 858


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      20.00      24.00       0.00     265.00     350.00       0.00
   58      17.00      48.00       0.00     776.00     865.00       0.00
   59       4.00      25.00       0.00     233.00     276.00       0.00
   60      28.00       9.00       0.00     137.00     183.00       0.00
   61      27.00      12.00       0.00     106.00     164.00       0.00
   62      18.00      47.00       0.00     505.00     580.00       0.00
   63       0.00      40.00       0.00     513.00     601.00       0.00
   64      10.00      22.00       0.00     191.00     260.00       0.00
   65      27.00      47.00       0.00       0.00      80.00       0.00
   66      23.00      43.00       0.00     501.00     545.00       0.00
   67      49.00      47.00       0.00       3.00      69.00       0.00
   68      47.00      39.00       0.00      45.00      92.00       0.00
   69      45.00       2.00       0.00     320.00     394.00       0.00
   70      20.00      32.00       0.00     228.00     370.00       0.00
   71      10.00       0.00       0.00     123.00     252.00       0.00
   72       5.00      31.00       0.00     193.00     330.00       0.00
   73      32.00      22.00       0.00     105.00     188.00       0.00
   74      49.00      15.00       0.00     340.00     402.00       0.00
   75      40.00      24.00       0.00      30.00     123.00       0.00
   76      23.00      10.00       0.00      78.00     222.00       0.00
   77      11.00      16.00       0.00     168.00     235.00       0.00
   78      49.00       0.00       0.00     349.00     450.00       0.00
   79      32.00      15.00       0.00      59.00     150.00       0.00
   80      42.00      13.00       0.00     335.00     451.00       0.00
   81      21.00      10.00       0.00     148.00     206.00       0.00
   82       5.00      20.00       0.00     170.00     253.00       0.00
   83       5.00       4.00       0.00     673.00     787.00       0.00
   84      15.00       4.00       0.00     127.00     203.00       0.00
   85      47.00      27.00       0.00      37.00     123.00       0.00
   86      34.00      18.00       0.00     103.00     160.00       0.00
   87      35.00      43.00       0.00       0.00      43.00       0.00
   88      23.00      47.00       0.00     465.00     555.00       0.00
   89       3.00      29.00       0.00     232.00     310.00       0.00
   90      19.00       1.00       0.00     170.00     228.00       0.00
   91      29.00      10.00       0.00     130.00     153.00       0.00
   92      26.00      41.00       0.00     469.00     511.00       0.00
   93      48.00      30.00       0.00      15.00     106.00       0.00
   94      39.00      18.00       0.00      93.00     148.00       0.00
   95      44.00      29.00       0.00      34.00     131.00       0.00
   96      13.00      34.00       0.00     698.00     755.00       0.00
   97       5.00      27.00       0.00     198.00     284.00       0.00
   98      32.00      50.00       0.00     624.00     760.00       0.00
   99      49.00      13.00       0.00     291.00     411.00       0.00
  100      44.00      46.00       0.00     742.00     822.00       0.00
  101       0.00       0.00       0.00       0.00     887.00       0.00

