!! n100w60.004    62.81 848


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57       0.00      39.00       0.00       0.00      10.00       0.00
   58      14.00      29.00       0.00       0.00      80.00       0.00
   59      13.00      37.00       0.00     202.00     239.00       0.00
   60      37.00       0.00       0.00     170.00     210.00       0.00
   61      15.00       5.00       0.00     510.00     574.00       0.00
   62      21.00       3.00       0.00     784.00     832.00       0.00
   63      21.00      42.00       0.00     199.00     307.00       0.00
   64      37.00      41.00       0.00     240.00     309.00       0.00
   65      28.00      19.00       0.00      89.00      99.00       0.00
   66      43.00      32.00       0.00      78.00     175.00       0.00
   67      11.00      40.00       0.00     375.00     422.00       0.00
   68      15.00      45.00       0.00     245.00     300.00       0.00
   69      12.00      19.00       0.00      37.00     128.00       0.00
   70      31.00      39.00       0.00     283.00     347.00       0.00
   71      23.00      39.00       0.00     224.00     284.00       0.00
   72      23.00      36.00       0.00     233.00     283.00       0.00
   73      25.00      33.00       0.00     350.00     411.00       0.00
   74       9.00      22.00       0.00       1.00      54.00       0.00
   75       4.00      14.00       0.00     597.00     679.00       0.00
   76      14.00      28.00       0.00     217.00     254.00       0.00
   77      23.00      28.00       0.00     357.00     385.00       0.00
   78      38.00      14.00       0.00     110.00     184.00       0.00
   79      20.00      19.00       0.00      55.00     113.00       0.00
   80      38.00      21.00       0.00     104.00     194.00       0.00
   81       9.00      30.00       0.00       5.00      71.00       0.00
   82      27.00      14.00       0.00     488.00     530.00       0.00
   83       3.00      15.00       0.00      34.00      88.00       0.00
   84      13.00      18.00       0.00     169.00     264.00       0.00
   85      34.00      10.00       0.00     126.00     227.00       0.00
   86      28.00      39.00       0.00     262.00     296.00       0.00
   87      45.00      16.00       0.00     421.00     497.00       0.00
   88       6.00       6.00       0.00     525.00     591.00       0.00
   89      30.00      46.00       0.00     260.00     299.00       0.00
   90      37.00      36.00       0.00     318.00     399.00       0.00
   91      35.00       6.00       0.00     127.00     221.00       0.00
   92      41.00       7.00       0.00     419.00     486.00       0.00
   93       4.00      42.00       0.00       3.00      37.00       0.00
   94      30.00      26.00       0.00      74.00     161.00       0.00
   95      42.00      27.00       0.00     101.00     172.00       0.00
   96      20.00       2.00       0.00     478.00     558.00       0.00
   97       8.00      28.00       0.00       3.00      48.00       0.00
   98      48.00       0.00       0.00     459.00     536.00       0.00
   99      35.00      27.00       0.00      94.00     173.00       0.00
  100      18.00      21.00       0.00     709.00     725.00       0.00
  101       0.00       0.00       0.00       0.00     878.00       0.00
