!! n200w20.001    20.14 1145


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   56      48.00      46.00       0.00     199.00     217.00       0.00
   57      15.00      26.00       0.00     621.00     643.00       0.00
   58      22.00      26.00       0.00     239.00     269.00       0.00
   59      48.00      25.00       0.00     126.00     134.00       0.00
   60      44.00       8.00       0.00       0.00      14.00       0.00
   61      26.00      24.00       0.00     249.00     265.00       0.00
   62      33.00      16.00       0.00     773.00     792.00       0.00
   63      17.00       8.00       0.00     351.00     367.00       0.00
   64      23.00      23.00       0.00     249.00     254.00       0.00
   65      22.00      48.00       0.00     510.00     533.00       0.00
   66       8.00      13.00       0.00     377.00     396.00       0.00
   67      17.00      13.00       0.00     301.00     313.00       0.00
   68       2.00       7.00       0.00     396.00     427.00       0.00
   69       6.00      36.00       0.00     440.00     465.00       0.00
   70      20.00      20.00       0.00     633.00     647.00       0.00
   71      10.00      26.00       0.00     472.00     498.00       0.00
   72       0.00      29.00       0.00     461.00     482.00       0.00
   73      40.00      43.00       0.00     182.00     210.00       0.00
   74      38.00       6.00       0.00      21.00      33.00       0.00
   75      13.00       3.00       0.00     341.00     356.00       0.00
   76      49.00      23.00       0.00     108.00     112.00       0.00
   77       4.00      20.00       0.00     410.00     448.00       0.00
   78      19.00       9.00       0.00     309.00     322.00       0.00
   79      13.00      32.00       0.00     490.00     507.00       0.00
   80      23.00      32.00       0.00     490.00     516.00       0.00
   81      21.00       1.00       0.00     308.00     336.00       0.00
   82      20.00      31.00       0.00     485.00     514.00       0.00
   83      12.00      25.00       0.00     483.00     506.00       0.00
   84      39.00       8.00       0.00      18.00      35.00       0.00
   85       9.00      23.00       0.00     660.00     681.00       0.00
   86      36.00      32.00       0.00     221.00     239.00       0.00
   87      27.00      21.00       0.00     260.00     281.00       0.00
   88      24.00      43.00       0.00     532.00     541.00       0.00
   89      45.00      39.00       0.00     150.00     176.00       0.00
   90       1.00      12.00       0.00     415.00     427.00       0.00
   91      18.00      25.00       0.00     625.00     649.00       0.00
   92      50.00       3.00       0.00     838.00     843.00       0.00
   93       2.00      36.00       0.00     447.00     463.00       0.00
   94       7.00      38.00       0.00     453.00     459.00       0.00
   95      35.00      34.00       0.00     223.00     233.00       0.00
   96      42.00       4.00       0.00      35.00      41.00       0.00
   97      48.00      36.00       0.00     133.00     167.00       0.00
   98      45.00      18.00       0.00     794.00     825.00       0.00
   99      27.00      19.00       0.00     253.00     287.00       0.00
  100       1.00      28.00       0.00     422.00     440.00       0.00
  101      23.00      43.00       0.00     511.00     524.00       0.00
  102      13.00      15.00       0.00     371.00     387.00       0.00
  103      25.00      45.00       0.00     514.00     547.00       0.00
  104      46.00      36.00       0.00     142.00     161.00       0.00
  105      30.00      36.00       0.00     223.00     243.00       0.00
  106      45.00       6.00       0.00       0.00      24.00       0.00
  107      46.00      31.00       0.00     110.00     134.00       0.00
  108      25.00      25.00       0.00     239.00     262.00       0.00
  109      43.00       6.00       0.00      33.00      60.00       0.00
  110       4.00      37.00       0.00     433.00     464.00       0.00
  111       6.00      12.00       0.00     413.00     440.00       0.00
  112      47.00      29.00       0.00     110.00     129.00       0.00
  113      35.00      35.00       0.00     220.00     239.00       0.00
  114      47.00      16.00       0.00      97.00     103.00       0.00
  115      13.00      38.00       0.00     688.00     712.00       0.00
  116      32.00       8.00       0.00      57.00      72.00       0.00
  117      30.00      17.00       0.00     266.00     299.00       0.00
  118      11.00       8.00       0.00     388.00     412.00       0.00
  119      25.00      18.00       0.00     260.00     278.00       0.00
  120      24.00      40.00       0.00     512.00     528.00       0.00
  121      12.00      29.00       0.00     473.00     501.00       0.00
  122      12.00      13.00       0.00     364.00     390.00       0.00
  123      18.00      12.00       0.00     296.00     302.00       0.00
  124      32.00      50.00       0.00     887.00     902.00       0.00
  125      17.00      37.00       0.00     534.00     556.00       0.00
  126      20.00       2.00       0.00     303.00     330.00       0.00
  127      40.00      13.00       0.00      44.00      58.00       0.00
  128      36.00      34.00       0.00     216.00     236.00       0.00
  129      35.00       5.00       0.00      49.00      87.00       0.00
  130      43.00      31.00       0.00     117.00     136.00       0.00
  131      17.00      19.00       0.00     630.00     661.00       0.00
  132       4.00      29.00       0.00     428.00     447.00       0.00
  133      27.00      40.00       0.00     903.00     915.00       0.00
  134      41.00      12.00       0.00       6.00      34.00       0.00
  135      37.00      10.00       0.00      14.00      30.00       0.00
  136      45.00      26.00       0.00     100.00     130.00       0.00
  137      24.00      36.00       0.00     496.00     516.00       0.00
  138      47.00      18.00       0.00      86.00     119.00       0.00
  139       2.00       6.00       0.00     396.00     409.00       0.00
  140      11.00      24.00       0.00     471.00     492.00       0.00
  141      32.00       8.00       0.00     815.00     844.00       0.00
  142      21.00      39.00       0.00     537.00     560.00       0.00
  143      46.00      29.00       0.00     107.00     123.00       0.00
  144      34.00      31.00       0.00     747.00     761.00       0.00
  145      12.00      25.00       0.00     720.00     725.00       0.00
  146       7.00      28.00       0.00     460.00     487.00       0.00
  147      23.00       1.00       0.00     309.00     336.00       0.00
  148      22.00       6.00       0.00     352.00     375.00       0.00
  149      30.00      27.00       0.00     754.00     769.00       0.00
  150      21.00      39.00       0.00     502.00     519.00       0.00
  151      14.00      40.00       0.00     534.00     569.00       0.00
  152      26.00      49.00       0.00     525.00     543.00       0.00
  153      17.00      48.00       0.00     591.00     621.00       0.00
  154       0.00      16.00       0.00     655.00     682.00       0.00
  155       4.00       0.00       0.00     978.00     985.00       0.00
  156      29.00      31.00       0.00     231.00     243.00       0.00
  157      10.00      25.00       0.00     470.00     503.00       0.00
  158      27.00      15.00       0.00     265.00     296.00       0.00
  159      23.00       5.00       0.00     317.00     329.00       0.00
  160       0.00      18.00       0.00     956.00     967.00       0.00
  161       3.00      49.00       0.00     585.00     593.00       0.00
  162      16.00      32.00       0.00     484.00     511.00       0.00
  163      12.00      19.00       0.00     635.00     656.00       0.00
  164      18.00      39.00       0.00     541.00     573.00       0.00
  165      21.00      20.00       0.00     635.00     661.00       0.00
  166      24.00      12.00       0.00     292.00     298.00       0.00
  167       4.00      24.00       0.00     431.00     436.00       0.00
  168      13.00       1.00       0.00     336.00     340.00       0.00
  169       9.00      32.00       0.00     618.00     642.00       0.00
  170      26.00      14.00       0.00     785.00     797.00       0.00
  171      25.00      29.00       0.00     226.00     252.00       0.00
  172      34.00      41.00       0.00     164.00     187.00       0.00
  173      43.00      13.00       0.00       7.00      20.00       0.00
  174      13.00      10.00       0.00     363.00     373.00       0.00
  175      13.00      30.00       0.00     619.00     638.00       0.00
  176      19.00      31.00       0.00     491.00     517.00       0.00
  177       9.00       5.00       0.00     336.00     366.00       0.00
  178       2.00      32.00       0.00     684.00     709.00       0.00
  179       4.00       8.00       0.00     398.00     417.00       0.00
  180       3.00      17.00       0.00     423.00     435.00       0.00
  181       1.00      32.00       0.00     447.00     470.00       0.00
  182      27.00      16.00       0.00     282.00     301.00       0.00
  183      43.00      28.00       0.00     128.00     138.00       0.00
  184      33.00       8.00       0.00      54.00      72.00       0.00
  185      36.00      25.00       0.00     928.00     931.00       0.00
  186      35.00      31.00       0.00     226.00     241.00       0.00
  187       7.00      27.00       0.00     680.00     682.00       0.00
  188       2.00       8.00       0.00     394.00     407.00       0.00
  189      40.00      24.00       0.00     767.00     774.00       0.00
  190       7.00      11.00       0.00     380.00     407.00       0.00
  191      49.00      45.00       0.00     881.00     891.00       0.00
  192       7.00      39.00       0.00     599.00     623.00       0.00
  193      49.00      41.00       0.00     187.00     221.00       0.00
  194       2.00      25.00       0.00     434.00     449.00       0.00
  195      13.00       1.00       0.00     334.00     357.00       0.00
  196      21.00      11.00       0.00     277.00     313.00       0.00
  197      37.00       1.00       0.00      71.00      90.00       0.00
  198      12.00      43.00       0.00     552.00     577.00       0.00
  199      12.00      16.00       0.00     374.00     386.00       0.00
  200      41.00      34.00       0.00    1044.00    1060.00       0.00
  201       0.00       0.00       0.00       0.00    1154.00       0.00
