!! n150w20.005    19.67 959


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
  133      34.00       2.00       0.00     504.00     525.00       0.00
  134      15.00      40.00       0.00     217.00     232.00       0.00
  135      46.00      25.00       0.00      21.00      56.00       0.00
  136      28.00      27.00       0.00     571.00     581.00       0.00
  137       2.00      20.00       0.00     303.00     310.00       0.00
  138      26.00      49.00       0.00     615.00     628.00       0.00
  139      26.00      23.00       0.00     186.00     214.00       0.00
  140       4.00      20.00       0.00     296.00     317.00       0.00
  141      50.00       4.00       0.00     943.00     945.00       0.00
  142      37.00      44.00       0.00     143.00     153.00       0.00
  143      13.00       1.00       0.00     727.00     749.00       0.00
  144      30.00      31.00       0.00     172.00     199.00       0.00
  145       3.00      12.00       0.00     337.00     346.00       0.00
  146      48.00      21.00       0.00      14.00      42.00       0.00
  147      46.00      31.00       0.00     854.00     864.00       0.00
  148      32.00      12.00       0.00     448.00     481.00       0.00
  149      34.00      41.00       0.00     134.00     158.00       0.00
  150      14.00      12.00       0.00     882.00     906.00       0.00
  151       0.00       0.00       0.00       0.00     959.00       0.00

