!! n150w20.003    19.43 967


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
  116      31.00      13.00       0.00     176.00     193.00       0.00
  117      33.00      32.00       0.00     385.00     412.00       0.00
  118      46.00      21.00       0.00     356.00     384.00       0.00
  119      23.00      10.00       0.00     606.00     623.00       0.00
  120      14.00       4.00       0.00     281.00     293.00       0.00
  121       9.00      29.00       0.00     831.00     845.00       0.00
  122       3.00       5.00       0.00     663.00     673.00       0.00
  123       6.00      23.00       0.00     220.00     228.00       0.00
  124      37.00      50.00       0.00     741.00     770.00       0.00
  125      41.00      36.00       0.00     493.00     520.00       0.00
  126      34.00      22.00       0.00     147.00     165.00       0.00
  127      47.00      36.00       0.00     486.00     511.00       0.00
  128      23.00       5.00       0.00     290.00     317.00       0.00
  129      20.00      48.00       0.00      34.00      66.00       0.00
  130      47.00      32.00       0.00     495.00     504.00       0.00
  131      31.00      36.00       0.00       0.00      24.00       0.00
  132       6.00      23.00       0.00     675.00     687.00       0.00
  133      44.00       6.00       0.00     566.00     576.00       0.00
  134      35.00      12.00       0.00     796.00     820.00       0.00
  135      20.00      47.00       0.00     440.00     450.00       0.00
  136      46.00      20.00       0.00     356.00     379.00       0.00
  137      15.00      40.00       0.00      30.00      42.00       0.00
  138       3.00      48.00       0.00     710.00     741.00       0.00
  139      43.00      10.00       0.00     357.00     372.00       0.00
  140      20.00      37.00       0.00      12.00      46.00       0.00
  141      18.00      38.00       0.00      22.00      52.00       0.00
  142      13.00      15.00       0.00     213.00     227.00       0.00
  143      49.00       9.00       0.00     353.00     363.00       0.00
  144      20.00      42.00       0.00     439.00     450.00       0.00
  145      50.00      23.00       0.00     526.00     554.00       0.00
  146      45.00       4.00       0.00     327.00     347.00       0.00
  147      31.00      38.00       0.00     407.00     429.00       0.00
  148      27.00      32.00       0.00       7.00      29.00       0.00
  149      38.00      18.00       0.00     148.00     169.00       0.00
  150      34.00      43.00       0.00     858.00     884.00       0.00
  151       0.00       0.00       0.00       0.00     983.00       0.00

