!! n100w80.003    77.24 859


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      17.00      40.00       0.00     335.00     402.00       0.00
   58      31.00      38.00       0.00      46.00     102.00       0.00
   59      23.00       6.00       0.00      66.00     160.00       0.00
   60      46.00      34.00       0.00     242.00     303.00       0.00
   61      48.00      24.00       0.00     207.00     260.00       0.00
   62      30.00      43.00       0.00       0.00      20.00       0.00
   63      38.00      29.00       0.00     212.00     274.00       0.00
   64      48.00      40.00       0.00     293.00     321.00       0.00
   65      17.00      35.00       0.00     357.00     383.00       0.00
   66      28.00      40.00       0.00     563.00     654.00       0.00
   67      42.00       4.00       0.00     166.00     249.00       0.00
   68      12.00      18.00       0.00      66.00     120.00       0.00
   69      23.00      13.00       0.00      99.00     139.00       0.00
   70       3.00      27.00       0.00     393.00     512.00       0.00
   71      33.00      36.00       0.00      22.00      57.00       0.00
   72      13.00      42.00       0.00     299.00     383.00       0.00
   73      26.00      35.00       0.00     327.00     354.00       0.00
   74      47.00      46.00       0.00     240.00     354.00       0.00
   75      42.00      39.00       0.00     217.00     362.00       0.00
   76      50.00      28.00       0.00     287.00     336.00       0.00
   77      20.00      28.00       0.00      14.00     121.00       0.00
   78      12.00      44.00       0.00     361.00     481.00       0.00
   79      43.00      18.00       0.00     188.00     318.00       0.00
   80      14.00      36.00       0.00     307.00     454.00       0.00
   81      40.00      14.00       0.00     548.00     614.00       0.00
   82      49.00      46.00       0.00     706.00     764.00       0.00
   83      13.00      18.00       0.00      29.00     136.00       0.00
   84       5.00      22.00       0.00     445.00     473.00       0.00
   85      22.00      18.00       0.00     490.00     527.00       0.00
   86      49.00       3.00       0.00     124.00     238.00       0.00
   87      36.00      44.00       0.00      30.00      36.00       0.00
   88      41.00      26.00       0.00     167.00     236.00       0.00
   89      50.00       3.00       0.00     138.00     223.00       0.00
   90      20.00       5.00       0.00     112.00     145.00       0.00
   91       0.00       2.00       0.00     762.00     822.00       0.00
   92       3.00      14.00       0.00     438.00     558.00       0.00
   93       2.00       8.00       0.00     456.00     507.00       0.00
   94      10.00      18.00       0.00      71.00      97.00       0.00
   95      36.00      50.00       0.00       6.00      87.00       0.00
   96      36.00       2.00       0.00      93.00     193.00       0.00
   97      37.00      20.00       0.00     187.00     253.00       0.00
   98      23.00      32.00       0.00      20.00     127.00       0.00
   99       1.00      28.00       0.00     415.00     486.00       0.00
  100      37.00      39.00       0.00     732.00     788.00       0.00
  101       0.00       0.00       0.00       0.00     869.00       0.00

