!! n150w60.003    56.17 1014


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   56      23.00      18.00       0.00     398.00     452.00       0.00
   57      11.00      34.00       0.00     226.00     247.00       0.00
   58      47.00      10.00       0.00     553.00     584.00       0.00
   59      37.00      49.00       0.00     161.00     186.00       0.00
   60      48.00      10.00       0.00     494.00     559.00       0.00
   61      19.00      18.00       0.00     233.00     276.00       0.00
   62       3.00       1.00       0.00     847.00     880.00       0.00
   63      40.00      45.00       0.00      66.00     104.00       0.00
   64      36.00       9.00       0.00     445.00     465.00       0.00
   65      38.00      48.00       0.00      41.00      97.00       0.00
   66      49.00      42.00       0.00     107.00     179.00       0.00
   67      36.00      40.00       0.00      65.00      94.00       0.00
   68      40.00       8.00       0.00     595.00     597.00       0.00
   69      47.00      17.00       0.00     437.00     518.00       0.00
   70      42.00       5.00       0.00     559.00     575.00       0.00
   71       9.00      45.00       0.00     210.00     239.00       0.00
   72      45.00      48.00       0.00      58.00     131.00       0.00
   73      30.00      45.00       0.00     126.00     172.00       0.00
   74      41.00      27.00       0.00       0.00      89.00       0.00
   75      32.00      11.00       0.00     445.00     498.00       0.00
   76      42.00      16.00       0.00     515.00     533.00       0.00
   77      24.00      11.00       0.00     778.00     877.00       0.00
   78      25.00      19.00       0.00     208.00     311.00       0.00
   79      47.00       4.00       0.00     542.00     611.00       0.00
   80      45.00      23.00       0.00     469.00     492.00       0.00
   81      21.00      19.00       0.00     239.00     279.00       0.00
   82      15.00       4.00       0.00     389.00     453.00       0.00
   83      34.00      47.00       0.00      53.00     141.00       0.00
   84       9.00      45.00       0.00     776.00     819.00       0.00
   85       7.00      20.00       0.00     326.00     352.00       0.00
   86      27.00      15.00       0.00       0.00       8.00       0.00
   87      24.00      34.00       0.00     263.00     309.00       0.00
   88      29.00      28.00       0.00       0.00      75.00       0.00
   89       1.00       8.00       0.00     815.00     908.00       0.00
   90      28.00      12.00       0.00       0.00      39.00       0.00
   91       7.00       7.00       0.00     823.00     867.00       0.00
   92      45.00      22.00       0.00     431.00     497.00       0.00
   93      33.00      38.00       0.00     657.00     707.00       0.00
   94      30.00      24.00       0.00       1.00      53.00       0.00
   95      36.00       5.00       0.00     592.00     609.00       0.00
   96      32.00      27.00       0.00       0.00      86.00       0.00
   97      15.00       7.00       0.00     368.00     416.00       0.00
   98      35.00       2.00       0.00     520.00     638.00       0.00
   99      18.00      35.00       0.00     246.00     316.00       0.00
  100      41.00       7.00       0.00     612.00     694.00       0.00
  101      11.00       5.00       0.00     357.00     386.00       0.00
  102      16.00      49.00       0.00     208.00     220.00       0.00
  103       4.00       7.00       0.00     840.00     888.00       0.00
  104      27.00      27.00       0.00       0.00      56.00       0.00
  105      48.00      39.00       0.00     691.00     714.00       0.00
  106      44.00      11.00       0.00     511.00     551.00       0.00
  107      24.00      37.00       0.00     147.00     177.00       0.00
  108      24.00       8.00       0.00     376.00     421.00       0.00
  109      19.00      21.00       0.00     245.00     294.00       0.00
  110      12.00      39.00       0.00     203.00     265.00       0.00
  111      12.00      25.00       0.00     199.00     244.00       0.00
  112      16.00      46.00       0.00     691.00     769.00       0.00
  113      29.00      26.00       0.00       0.00      76.00       0.00
  114      50.00      25.00       0.00     656.00     710.00       0.00
  115      23.00      44.00       0.00     157.00     212.00       0.00
  116      47.00       5.00       0.00     524.00     594.00       0.00
  117      43.00      20.00       0.00     429.00     508.00       0.00
  118      33.00       1.00       0.00     532.00     615.00       0.00
  119       4.00       4.00       0.00     807.00     874.00       0.00
  120      27.00      29.00       0.00     118.00     173.00       0.00
  121      17.00       5.00       0.00     375.00     406.00       0.00
  122      36.00       7.00       0.00     556.00     609.00       0.00
  123      43.00      32.00       0.00       5.00      85.00       0.00
  124      33.00      17.00       0.00     574.00     659.00       0.00
  125      27.00      34.00       0.00     148.00     193.00       0.00
  126      27.00      28.00       0.00       3.00      77.00       0.00
  127      27.00      19.00       0.00       0.00      38.00       0.00
  128       4.00      23.00       0.00     293.00     361.00       0.00
  129      47.00      47.00       0.00      52.00     150.00       0.00
  130      12.00       5.00       0.00     373.00     430.00       0.00
  131      35.00      43.00       0.00     175.00     213.00       0.00
  132      22.00      20.00       0.00     232.00     257.00       0.00
  133      11.00      18.00       0.00     337.00     361.00       0.00
  134      16.00       7.00       0.00     378.00     426.00       0.00
  135      26.00      46.00       0.00     151.00     195.00       0.00
  136       3.00      38.00       0.00     299.00     318.00       0.00
  137      26.00      29.00       0.00      19.00      65.00       0.00
  138      12.00      29.00       0.00     203.00     245.00       0.00
  139      21.00       0.00       0.00     898.00     953.00       0.00
  140      11.00      14.00       0.00     809.00     897.00       0.00
  141      27.00      10.00       0.00     435.00     454.00       0.00
  142      43.00      48.00       0.00      61.00     101.00       0.00
  143      34.00      25.00       0.00       0.00      71.00       0.00
  144      36.00      20.00       0.00     525.00     542.00       0.00
  145      24.00      47.00       0.00     170.00     229.00       0.00
  146      35.00      15.00       0.00     449.00     466.00       0.00
  147      35.00      32.00       0.00      92.00     199.00       0.00
  148      49.00      47.00       0.00      73.00     162.00       0.00
  149      45.00       8.00       0.00     601.00     642.00       0.00
  150      12.00      46.00       0.00     893.00     960.00       0.00
  151       0.00       0.00       0.00       0.00    1063.00       0.00

