!! n100w80.005    80.70 768


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      42.00      33.00       0.00      57.00     166.00       0.00
   58       4.00       1.00       0.00     292.00     375.00       0.00
   59      18.00       4.00       0.00     424.00     553.00       0.00
   60      33.00      28.00       0.00     101.00     160.00       0.00
   61      41.00      33.00       0.00     126.00     141.00       0.00
   62      10.00      48.00       0.00     229.00     263.00       0.00
   63      28.00      15.00       0.00     320.00     444.00       0.00
   64      46.00      42.00       0.00     100.00     176.00       0.00
   65      16.00      14.00       0.00     472.00     585.00       0.00
   66      25.00      32.00       0.00      44.00     127.00       0.00
   67      28.00       9.00       0.00     363.00     446.00       0.00
   68      18.00      26.00       0.00       0.00      56.00       0.00
   69      13.00       2.00       0.00     310.00     361.00       0.00
   70      30.00      31.00       0.00      46.00     160.00       0.00
   71      31.00      17.00       0.00     344.00     475.00       0.00
   72      15.00      37.00       0.00      16.00     108.00       0.00
   73      14.00      25.00       0.00     651.00     719.00       0.00
   74       4.00       7.00       0.00     275.00     378.00       0.00
   75      24.00       9.00       0.00     305.00     378.00       0.00
   76      19.00      15.00       0.00     445.00     506.00       0.00
   77      27.00      24.00       0.00      35.00     167.00       0.00
   78      20.00      29.00       0.00       0.00      67.00       0.00
   79       9.00       6.00       0.00     515.00     575.00       0.00
   80       6.00      29.00       0.00     250.00     336.00       0.00
   81      16.00      28.00       0.00      11.00      65.00       0.00
   82      32.00       2.00       0.00     408.00     498.00       0.00
   83      26.00      20.00       0.00     332.00     403.00       0.00
   84      46.00       3.00       0.00     396.00     482.00       0.00
   85      36.00      46.00       0.00     181.00     210.00       0.00
   86      10.00      31.00       0.00       0.00      60.00       0.00
   87      36.00       2.00       0.00     440.00     499.00       0.00
   88      17.00       4.00       0.00     322.00     400.00       0.00
   89      46.00      31.00       0.00      82.00     145.00       0.00
   90      15.00      36.00       0.00      20.00     110.00       0.00
   91      33.00      19.00       0.00     354.00     475.00       0.00
   92      47.00      47.00       0.00     102.00     230.00       0.00
   93      33.00      14.00       0.00     466.00     541.00       0.00
   94      19.00       2.00       0.00     285.00     419.00       0.00
   95      11.00      43.00       0.00     203.00     322.00       0.00
   96       9.00      28.00       0.00     261.00     347.00       0.00
   97      16.00       2.00       0.00     306.00     399.00       0.00
   98      20.00      38.00       0.00       0.00      79.00       0.00
   99      19.00      11.00       0.00     492.00     538.00       0.00
  100       4.00      17.00       0.00     689.00     740.00       0.00
  101       0.00       0.00       0.00       0.00     847.00       0.00

