!! n100w40.005    39.25 843


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      26.00      49.00       0.00     219.00     237.00       0.00
   58      23.00      31.00       0.00       0.00      22.00       0.00
   59      10.00      39.00       0.00     287.00     335.00       0.00
   60      48.00      12.00       0.00     436.00     507.00       0.00
   61      14.00      35.00       0.00     194.00     200.00       0.00
   62      19.00      25.00       0.00      26.00      71.00       0.00
   63      48.00       0.00       0.00     773.00     844.00       0.00
   64      49.00      39.00       0.00     704.00     746.00       0.00
   65       7.00      46.00       0.00     154.00     194.00       0.00
   66      38.00      24.00       0.00     553.00     597.00       0.00
   67      48.00      38.00       0.00     601.00     610.00       0.00
   68      23.00       1.00       0.00     549.00     562.00       0.00
   69      41.00      19.00       0.00     421.00     491.00       0.00
   70      11.00      12.00       0.00      72.00     106.00       0.00
   71      30.00      38.00       0.00     360.00     391.00       0.00
   72      21.00       6.00       0.00     513.00     561.00       0.00
   73      28.00      10.00       0.00     494.00     552.00       0.00
   74      14.00       8.00       0.00      43.00      78.00       0.00
   75       3.00      35.00       0.00     121.00     157.00       0.00
   76      25.00      10.00       0.00     504.00     535.00       0.00
   77      23.00      30.00       0.00      35.00      71.00       0.00
   78      30.00       9.00       0.00     486.00     539.00       0.00
   79       3.00      41.00       0.00     133.00     165.00       0.00
   80      12.00      20.00       0.00      26.00      71.00       0.00
   81      43.00      14.00       0.00     553.00     575.00       0.00
   82       7.00      50.00       0.00     154.00     182.00       0.00
   83      33.00      34.00       0.00     240.00     305.00       0.00
   84       3.00       8.00       0.00      89.00     127.00       0.00
   85      23.00      47.00       0.00     359.00     411.00       0.00
   86       6.00      31.00       0.00     313.00     337.00       0.00
   87      36.00      33.00       0.00     242.00     298.00       0.00
   88      12.00       5.00       0.00      63.00      88.00       0.00
   89      14.00      12.00       0.00      51.00      87.00       0.00
   90      44.00      16.00       0.00     433.00     503.00       0.00
   91      24.00      21.00       0.00      18.00      30.00       0.00
   92      35.00       3.00       0.00     480.00     528.00       0.00
   93      31.00      12.00       0.00     489.00     508.00       0.00
   94      33.00      48.00       0.00     222.00     237.00       0.00
   95      43.00       6.00       0.00     458.00     523.00       0.00
   96      37.00      34.00       0.00     270.00     313.00       0.00
   97      44.00       4.00       0.00     651.00     697.00       0.00
   98      11.00      37.00       0.00     189.00     221.00       0.00
   99      31.00      36.00       0.00     258.00     311.00       0.00
  100      24.00      12.00       0.00     768.00     790.00       0.00
  101       0.00       0.00       0.00       0.00     883.00       0.00

