171	50.00	4.00	0.00	196.00	232.00	0.00
172	16.00	16.00	0.00	107.00	140.00	0.00
173	14.00	6.00	0.00	693.00	703.00	0.00
174	50.00	10.00	0.00	222.00	234.00	0.00
175	32.00	24.00	0.00	62.00	81.00	0.00
176	9.00	33.00	0.00	459.00	486.00	0.00
177	29.00	46.00	0.00	903.00	916.00	0.00
178	0.00	22.00	0.00	823.00	855.00	0.00
179	17.00	18.00	0.00	136.00	150.00	0.00
180	11.00	41.00	0.00	571.00	592.00	0.00
181	1.00	31.00	0.00	478.00	506.00	0.00
182	29.00	10.00	0.00	86.00	101.00	0.00
183	26.00	10.00	0.00	94.00	109.00	0.00
184	31.00	18.00	0.00	73.00	103.00	0.00
185	38.00	25.00	0.00	66.00	84.00	0.00
186	34.00	42.00	0.00	9.00	29.00	0.00
187	17.00	15.00	0.00	104.00	138.00	0.00
188	18.00	17.00	0.00	119.00	147.00	0.00
189	10.00	31.00	0.00	462.00	498.00	0.00
190	15.00	40.00	0.00	563.00	582.00	0.00
191	18.00	31.00	0.00	440.00	459.00	0.00
192	42.00	45.00	0.00	6.00	22.00	0.00
193	16.00	46.00	0.00	599.00	623.00	0.00
194	4.00	31.00	0.00	856.00	881.00	0.00
195	22.00	40.00	0.00	422.00	449.00	0.00
196	42.00	36.00	0.00	32.00	56.00	0.00
197	17.00	47.00	0.00	612.00	629.00	0.00
198	27.00	40.00	0.00	419.00	440.00	0.00
199	9.00	41.00	0.00	569.00	578.00	0.00
200	43.00	21.00	0.00	993.00	1025.00	0.00
201	0.00	0.00	0.00	0.00	1139.00	0.00
