!! n100w60.003    58.93 882


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      14.00      46.00       0.00     621.00     687.00       0.00
   58      31.00      38.00       0.00     551.00     578.00       0.00
   59      39.00      41.00       0.00     317.00     405.00       0.00
   60       9.00      35.00       0.00      13.00      91.00       0.00
   61       1.00      48.00       0.00     705.00     757.00       0.00
   62      45.00      11.00       0.00     231.00     315.00       0.00
   63      23.00      37.00       0.00     538.00     606.00       0.00
   64       2.00      24.00       0.00      56.00      87.00       0.00
   65      14.00      40.00       0.00      13.00      42.00       0.00
   66      16.00      36.00       0.00       0.00      38.00       0.00
   67       9.00      41.00       0.00       0.00      16.00       0.00
   68      44.00       5.00       0.00     434.00     495.00       0.00
   69      25.00      48.00       0.00     551.00     612.00       0.00
   70      16.00      32.00       0.00       0.00      85.00       0.00
   71      13.00       6.00       0.00      68.00     153.00       0.00
   72      33.00       8.00       0.00     131.00     205.00       0.00
   73       3.00       9.00       0.00      57.00     101.00       0.00
   74      28.00      32.00       0.00     360.00     413.00       0.00
   75      12.00      40.00       0.00       0.00      23.00       0.00
   76       8.00      40.00       0.00       0.00      73.00       0.00
   77      17.00      10.00       0.00     117.00     135.00       0.00
   78      15.00       2.00       0.00     138.00     198.00       0.00
   79      19.00      32.00       0.00       0.00      64.00       0.00
   80      13.00       7.00       0.00      99.00     132.00       0.00
   81      35.00       2.00       0.00     266.00     333.00       0.00
   82      35.00      15.00       0.00     191.00     264.00       0.00
   83       9.00      40.00       0.00       0.00      26.00       0.00
   84      13.00       6.00       0.00      85.00     150.00       0.00
   85      17.00      21.00       0.00     189.00     248.00       0.00
   86       3.00       7.00       0.00     156.00     243.00       0.00
   87      25.00       5.00       0.00     131.00     225.00       0.00
   88       0.00      31.00       0.00     472.00     534.00       0.00
   89      48.00      37.00       0.00     330.00     387.00       0.00
   90      41.00      44.00       0.00     344.00     392.00       0.00
   91      42.00      34.00       0.00     294.00     370.00       0.00
   92      42.00       7.00       0.00     240.00     306.00       0.00
   93      20.00      20.00       0.00     229.00     261.00       0.00
   94      25.00      11.00       0.00     132.00     218.00       0.00
   95      16.00      43.00       0.00     579.00     614.00       0.00
   96      25.00      35.00       0.00     374.00     412.00       0.00
   97       4.00      18.00       0.00      28.00      85.00       0.00
   98      28.00      18.00       0.00     224.00     275.00       0.00
   99      29.00      31.00       0.00     382.00     460.00       0.00
  100      42.00       6.00       0.00     765.00     824.00       0.00
  101       0.00       0.00       0.00       0.00     884.00       0.00

