!! n100w60.001    59.83 831


CUST_NO.   XCOORD.   YCOORD.    DEMAND   READY_TIME   DUE_DATE   SERVICE_TIME
   57      26.00      10.00       0.00     614.00     684.00       0.00
   58      39.00      22.00       0.00     109.00     126.00       0.00
   59      11.00      11.00       0.00     278.00     358.00       0.00
   60      36.00      21.00       0.00      96.00     135.00       0.00
   61      24.00      15.00       0.00     131.00     203.00       0.00
   62       2.00      14.00       0.00     289.00     335.00       0.00
   63      17.00      47.00       0.00     504.00     532.00       0.00
   64      36.00      35.00       0.00     444.00     512.00       0.00
   65       6.00       1.00       0.00     313.00     363.00       0.00
   66      19.00      46.00       0.00     516.00     598.00       0.00
   67      18.00      11.00       0.00     304.00     357.00       0.00
   68      20.00       2.00       0.00     165.00     211.00       0.00
   69      39.00      26.00       0.00     714.00     787.00       0.00
   70      26.00      39.00       0.00     442.00     530.00       0.00
   71      27.00      43.00       0.00     438.00     511.00       0.00
   72      36.00      20.00       0.00     386.00     420.00       0.00
   73      46.00       7.00       0.00      70.00     112.00       0.00
   74      24.00       4.00       0.00     146.00     197.00       0.00
   75      44.00      20.00       0.00     111.00     151.00       0.00
   76       9.00      34.00       0.00     217.00     304.00       0.00
   77      14.00       0.00       0.00     175.00     229.00       0.00
   78      41.00      17.00       0.00      65.00     102.00       0.00
   79      31.00      20.00       0.00     102.00     158.00       0.00
   80      42.00      20.00       0.00      75.00     143.00       0.00
   81      40.00       0.00       0.00      20.00      74.00       0.00
   82      15.00      21.00       0.00     268.00     342.00       0.00
   83      38.00       2.00       0.00      24.00     131.00       0.00
   84      50.00      43.00       0.00     400.00     476.00       0.00
   85      34.00      11.00       0.00       0.00     100.00       0.00
   86      40.00      41.00       0.00     422.00     472.00       0.00
   87      20.00      10.00       0.00     127.00     217.00       0.00
   88      50.00      35.00       0.00     426.00     484.00       0.00
   89       1.00      26.00       0.00     709.00     745.00       0.00
   90      40.00      15.00       0.00      95.00     141.00       0.00
   91      46.00      46.00       0.00     547.00     603.00       0.00
   92      36.00      37.00       0.00     436.00     462.00       0.00
   93      27.00      41.00       0.00     467.00     515.00       0.00
   94      49.00       5.00       0.00     651.00     682.00       0.00
   95       4.00       5.00       0.00     152.00     244.00       0.00
   96       0.00      12.00       0.00     169.00     229.00       0.00
   97       7.00      23.00       0.00     245.00     317.00       0.00
   98      28.00      13.00       0.00      98.00     196.00       0.00
   99       1.00      40.00       0.00     783.00     826.00       0.00
  100       2.00      28.00       0.00     763.00     835.00       0.00
  101       0.00       0.00       0.00       0.00     862.00       0.00

