39	16.00	36.00	0.00	709.00	733.00	0.00
40	19.00	4.00	0.00	106.00	166.00	0.00
41	20.00	27.00	0.00	711.00	737.00	0.00
42	24.00	44.00	0.00	20.00	90.00	0.00
43	23.00	47.00	0.00	53.00	102.00	0.00
44	34.00	6.00	0.00	592.00	644.00	0.00
45	41.00	3.00	0.00	570.00	593.00	0.00
46	49.00	50.00	0.00	869.00	919.00	0.00
47	48.00	9.00	0.00	586.00	616.00	0.00
48	39.00	4.00	0.00	562.00	583.00	0.00
49	21.00	14.00	0.00	83.00	132.00	0.00
50	49.00	2.00	0.00	901.00	938.00	0.00
51	10.00	10.00	0.00	222.00	235.00	0.00
52	31.00	29.00	0.00	498.00	530.00	0.00
53	12.00	38.00	0.00	66.00	114.00	0.00
54	26.00	9.00	0.00	120.00	152.00	0.00
55	42.00	7.00	0.00	565.00	617.00	0.00
56	25.00	24.00	0.00	689.00	739.00	0.00
57	4.00	11.00	0.00	152.00	227.00	0.00
58	42.00	39.00	0.00	456.00	502.00	0.00
59	42.00	12.00	0.00	528.00	594.00	0.00
60	31.00	37.00	0.00	393.00	400.00	0.00
61	14.00	9.00	0.00	223.00	273.00	0.00
62	11.00	31.00	0.00	69.00	115.00	0.00
63	46.00	24.00	0.00	329.00	383.00	0.00
64	3.00	4.00	0.00	160.00	206.00	0.00
65	35.00	22.00	0.00	285.00	327.00	0.00
66	43.00	2.00	0.00	554.00	613.00	0.00
67	17.00	44.00	0.00	9.00	49.00	0.00
68	48.00	24.00	0.00	901.00	910.00	0.00
69	18.00	21.00	0.00	251.00	292.00	0.00
70	27.00	40.00	0.00	425.00	471.00	0.00
71	5.00	46.00	0.00	1041.00	1081.00	0.00
72	8.00	26.00	0.00	71.00	137.00	0.00
73	8.00	26.00	0.00	743.00	804.00	0.00
74	12.00	50.00	0.00	8.00	43.00	0.00
75	20.00	35.00	0.00	678.00	706.00	0.00
76	10.00	41.00	0.00	0.00	53.00	0.00
77	7.00	4.00	0.00	217.00	239.00	0.00
78	26.00	39.00	0.00	395.00	443.00	0.00
79	31.00	47.00	0.00	445.00	474.00	0.00
80	40.00	1.00	0.00	536.00	603.00	0.00
81	9.00	25.00	0.00	89.00	114.00	0.00
82	48.00	46.00	0.00	966.00	983.00	0.00
83	31.00	48.00	0.00	405.00	444.00	0.00
84	26.00	45.00	0.00	50.00	64.00	0.00
85	43.00	3.00	0.00	591.00	642.00	0.00
86	9.00	12.00	0.00	133.00	189.00	0.00
87	19.00	25.00	0.00	238.00	294.00	0.00
88	44.00	14.00	0.00	515.00	573.00	0.00
89	43.00	35.00	0.00	486.00	509.00	0.00
90	7.00	2.00	0.00	155.00	179.00	0.00
91	3.00	20.00	0.00	160.00	210.00	0.00
92	2.00	38.00	0.00	0.00	40.00	0.00
93	36.00	29.00	0.00	474.00	515.00	0.00
94	42.00	11.00	0.00	522.00	553.00	0.00
95	20.00	5.00	0.00	134.00	162.00	0.00
96	22.00	20.00	0.00	290.00	339.00	0.00
97	46.00	31.00	0.00	350.00	375.00	0.00
98	21.00	22.00	0.00	660.00	716.00	0.00
99	26.00	8.00	0.00	622.00	675.00	0.00
100	14.00	13.00	0.00	145.00	175.00	0.00
101	16.00	45.00	0.00	1029.00	1079.00	0.00
102	28.00	3.00	0.00	620.00	648.00	0.00
103	4.00	26.00	0.00	727.00	781.00	0.00
104	2.00	38.00	0.00	0.00	7.00	0.00
105	4.00	40.00	0.00	0.00	36.00	0.00
106	17.00	46.00	0.00	13.00	84.00	0.00
107	44.00	33.00	0.00	336.00	401.00	0.00
108	26.00	48.00	0.00	401.00	440.00	0.00
109	45.00	14.00	0.00	507.00	566.00	0.00
110	22.00	10.00	0.00	112.00	152.00	0.00
111	35.00	36.00	0.00	351.00	404.00	0.00
112	11.00	39.00	0.00	6.00	38.00	0.00
113	28.00	35.00	0.00	432.00	468.00	0.00
114	35.00	42.00	0.00	378.00	447.00	0.00
115	30.00	21.00	0.00	298.00	318.00	0.00
116	7.00	47.00	0.00	25.00	57.00	0.00
117	45.00	42.00	0.00	457.00	474.00	0.00
118	4.00	8.00	0.00	151.00	198.00	0.00
119	34.00	41.00	0.00	362.00	408.00	0.00
120	41.00	47.00	0.00	435.00	482.00	0.00
121	14.00	28.00	0.00	64.00	118.00	0.00
122	48.00	4.00	0.00	581.00	607.00	0.00
123	49.00	1.00	0.00	594.00	610.00	0.00
124	49.00	39.00	0.00	455.00	494.00	0.00
125	9.00	22.00	0.00	97.00	143.00	0.00
126	45.00	19.00	0.00	503.00	576.00	0.00
127	2.00	40.00	0.00	733.00	774.00	0.00
128	15.00	30.00	0.00	238.00	282.00	0.00
129	19.00	15.00	0.00	248.00	278.00	0.00
130	31.00	40.00	0.00	360.00	422.00	0.00
131	29.00	45.00	0.00	46.00	94.00	0.00
132	39.00	15.00	0.00	316.00	345.00	0.00
133	22.00	27.00	0.00	243.00	308.00	0.00
134	26.00	1.00	0.00	596.00	663.00	0.00
135	37.00	25.00	0.00	495.00	548.00	0.00
136	12.00	41.00	0.00	9.00	32.00	0.00
137	25.00	21.00	0.00	305.00	328.00	0.00
138	26.00	22.00	0.00	819.00	830.00	0.00
139	29.00	14.00	0.00	986.00	1043.00	0.00
140	25.00	27.00	0.00	261.00	299.00	0.00
141	30.00	5.00	0.00	583.00	645.00	0.00
142	9.00	48.00	0.00	6.00	48.00	0.00
143	2.00	24.00	0.00	192.00	213.00	0.00
144	31.00	16.00	0.00	316.00	345.00	0.00
145	11.00	38.00	0.00	0.00	27.00	0.00
146	17.00	25.00	0.00	250.00	284.00	0.00
147	10.00	49.00	0.00	1156.00	1175.00	0.00
148	37.00	31.00	0.00	363.00	384.00	0.00
149	13.00	20.00	0.00	85.00	125.00	0.00
150	1.00	27.00	0.00	745.00	780.00	0.00
151	47.00	44.00	0.00	866.00	897.00	0.00
152	11.00	16.00	0.00	151.00	166.00	0.00
153	20.00	27.00	0.00	240.00	288.00	0.00
154	42.00	21.00	0.00	327.00	351.00	0.00
155	0.00	18.00	0.00	782.00	819.00	0.00
156	4.00	28.00	0.00	736.00	793.00	0.00
157	44.00	48.00	0.00	845.00	902.00	0.00
158	29.00	28.00	0.00	277.00	326.00	0.00
159	22.00	11.00	0.00	102.00	136.00	0.00
160	49.00	18.00	0.00	526.00	567.00	0.00
161	27.00	5.00	0.00	621.00	653.00	0.00
162	18.00	27.00	0.00	659.00	717.00	0.00
163	16.00	10.00	0.00	126.00	154.00	0.00
164	22.00	10.00	0.00	91.00	133.00	0.00
165	17.00	23.00	0.00	225.00	266.00	0.00
166	2.00	4.00	0.00	146.00	197.00	0.00
167	1.00	22.00	0.00	162.00	229.00	0.00
168	23.00	16.00	0.00	665.00	679.00	0.00
169	10.00	42.00	0.00	0.00	51.00	0.00
170	5.00	43.00	0.00	0.00	45.00	0.00
171	32.00	26.00	0.00	256.00	313.00	0.00
172	26.00	4.00	0.00	614.00	637.00	0.00
173	12.00	25.00	0.00	77.00	114.00	0.00
174	37.00	15.00	0.00	488.00	560.00	0.00
175	50.00	31.00	0.00	853.00	868.00	0.00
176	2.00	6.00	0.00	152.00	201.00	0.00
177	18.00	4.00	0.00	643.00	647.00	0.00
178	27.00	1.00	0.00	607.00	645.00	0.00
179	46.00	21.00	0.00	317.00	380.00	0.00
180	5.00	15.00	0.00	177.00	216.00	0.00
181	13.00	28.00	0.00	65.00	124.00	0.00
182	20.00	24.00	0.00	686.00	694.00	0.00
183	43.00	47.00	0.00	462.00	485.00	0.00
184	26.00	35.00	0.00	423.00	467.00	0.00
185	38.00	46.00	0.00	372.00	422.00	0.00
186	41.00	6.00	0.00	542.00	574.00	0.00
187	50.00	6.00	0.00	588.00	617.00	0.00
188	24.00	18.00	0.00	293.00	351.00	0.00
189	28.00	42.00	0.00	415.00	433.00	0.00
190	31.00	37.00	0.00	371.00	409.00	0.00
191	32.00	26.00	0.00	298.00	326.00	0.00
192	15.00	46.00	0.00	29.00	80.00	0.00
193	16.00	7.00	0.00	127.00	170.00	0.00
194	3.00	27.00	0.00	1137.00	1166.00	0.00
195	1.00	33.00	0.00	749.00	789.00	0.00
196	40.00	6.00	0.00	535.00	602.00	0.00
197	7.00	9.00	0.00	136.00	193.00	0.00
198	11.00	2.00	0.00	799.00	829.00	0.00
199	19.00	17.00	0.00	97.00	145.00	0.00
200	43.00	15.00	0.00	1065.00	1107.00	0.00
201	0.00	0.00	0.00	0.00	1187.00	0.00

